weather_condition,best_position,best_fitness,before_price,before_optimal,num
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1015.3397034668654, 1440.1863529411764, 0, 1429.9612941176472, 1463.5429411764705, 0, 0, 1427.3089411764706, 1360.679294117647, 0, 0, 859.8547058823528, 721.1604705882353, 0, 0]",1953156.8539072804,3594775.773388236,1964247.95293573,17
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5805898104345, 0, 0, 0, 0, 1461.8689411764706, 1444.6397647058825, 1427.3089411764706, 0, 1063.746, 0, 0, 0, 0, 0]",2446439.0400922173,3594775.773388236,1964247.95293573,17
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1463.5429411764705, 1461.8689411764706, 0, 1427.3089411764706, 1360.679294117647, 1063.746, 966.6698823529412, 859.8547058823528, 721.1604705882353, 650.8143529411765, 0]",1972078.5597882355,3594775.773388236,1964247.95293573,17
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2553.980534611765, 2217.832534235294, 0, 0, 2600.7655159070587, 0, 2371.0123799411763, 330.17491615744115, 0, 0, 0, 0]",3565531.294389986,4867167.413609048,3602289.0239200415,18
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2563.644282352941, 0, 2217.832534235294, 2186.8236161176474, 0, 0, 1994.2777589566717, 0, 0, 0, 1111.1876891894117, 0, 0]",3511101.184109593,4867167.413609048,3602289.0239200415,18
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2217.832534235294, 0, 2364.006630047059, 0, 2644.5532777447056, 0, 1616.026775721588, 1231.3466631035294, 0, 0, 0]",3564402.086623379,4867167.413609048,3602289.0239200415,18
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1077.4691353534567, 0, 0, 0, 2217.832534235294, 0, 2364.006630047059, 0, 2644.5532777447056, 0, 1769.9043034705885, 0, 0, 0, 0]",3564402.0866234945,4867167.413609048,3602289.0239200415,18
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2217.832534235294, 0, 2364.006630047059, 2600.7655159070587, 0, 1659.8145375595695, 0, 1231.3466631035294, 0, 0, 0]",3514790.0646086806,4867167.413609048,3602289.0239200415,18
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2563.644282352941, 0, 2217.832534235294, 2186.8236161176474, 0, 314.6412789051899, 2644.5532777447056, 0, 0, 146.27088380608106, 0, 0, 0]",4466085.455611829,6668290.354972325,4788083.568120696,18
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2563.644282352941, 0, 0, 0, 2364.006630047059, 0, 2644.5532777447056, 0, 1390.3740015157007, 0, 1111.1876891894117, 0, 0]",4659454.829168425,6668290.354972325,4788083.568120696,18
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2217.832534235294, 2186.8236161176474, 0, 2600.7655159070587, 2644.5532777447056, 0, 423.79093684799193, 0, 0, 0, 0]",4488869.850276124,6668290.354972325,4788083.568120696,18
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2563.644282352941, 2553.980534611765, 0, 0, 0, 0, 2644.5532777447056, 0, 0, 1200.400096953904, 1111.1876891894117, 0, 0]",4853539.773494888,6668290.354972325,4788083.568120696,18
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2217.832534235294, 2186.8236161176474, 2364.006630047059, 0, 0, 2371.0123799411763, 0, 934.0907205100771, 0, 0, 0]",4530765.462515098,6668290.354972325,4788083.568120696,18
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2563.644282352941, 273.26209970343325, 2217.832534235294, 0, 0, 2600.7655159070587, 0, 2371.0123799411763, 0, 0, 0, 47.24903694104717, 0]",3487890.521662037,4867167.413609048,3602289.0239200415,18
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2563.644282352941, 0, 2217.832534235294, 2186.8236161176474, 314.6382323565526, 0, 2644.5532777447056, 0, 0, 146.27386930656272, 0, 0, 0]",3481478.3393250694,4867167.413609048,3602289.0239200415,18
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2217.832534235294, 2186.8236161176474, 0, 2600.7655159070587, 0, 2371.0123799411763, 697.3318346513079, 0, 0, 0, 0]",3498395.809375201,4867167.413609048,3602289.0239200415,18
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2176237808011, 0, 0, 0, 0, 2217.832534235294, 2186.8236161176474, 2364.006630047059, 0, 0, 2371.0123799411763, 0, 0, 0, 378.87288435164066, 0]",3514188.9698572676,4867167.413609048,3602289.0239200415,18
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2563.644282352941, 0, 260.48305012133005, 2186.8236161176474, 0, 0, 2644.5532777447056, 2371.0123799411763, 0, 0, 0, 47.2492601952736, 0]",3479501.3846781533,4867167.413609048,3602289.0239200415,18
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2455.525653556583, 0, 0, 2217.832534235294, 0, 0, 2600.7655159070587, 0, 0, 1769.9043034705885, 0, 1029.73785829426, 0, 0]",4557529.637561515,6339208.190102689,4708680.369650184,18
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1266.9271501557207, 2563.644282352941, 0, 641.1779000527499, 0, 0, 2600.7655159070587, 0, 0, 1769.9043034705885, 1231.3466631035294, 0, 0, 0]",4478464.512224853,6339208.190102689,4708680.369650184,18
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1346.2470180702846, 0, 0, 0, 0, 0, 2600.7655159070587, 2644.5532777447056, 2371.0123799411763, 0, 0, 1111.1876891894117, 0, 0]",4434687.629112476,6339208.190102689,4708680.369650184,18
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 504.56224911856935, 0, 2553.980534611765, 0, 0, 0, 2600.7655159070587, 2644.5532777447056, 0, 1769.9043034705885, 0, 0, 0, 0]",4517648.217724251,6339208.190102689,4708680.369650184,18
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1266.9065084930105, 2563.644282352941, 1469.6263309843312, 0, 0, 0, 0, 2644.5532777447056, 0, 1769.9043034705885, 0, 0, 0, 359.0811545770415]",4492508.433169009,6339208.190102689,4708680.369650184,18
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 493.0820721636002, 841.4985176470587, 887.9048470588235, 0, 858.6152470588236, 843.8370352941176, 0, 0, 852.1924235294117, 917.0778705882353, 0, 1076.486188235294, 0, 1092.731929411765, 1020.3331764705883, 0]",1151882.7466191987,2162375.0188517645,897496.6291627584,19
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 493.08207216361615, 841.4985176470587, 887.9048470588235, 848.9124, 0, 843.8370352941176, 878.3906823529412, 0, 0, 0, 0, 1076.486188235294, 1111.3333411764706, 1092.731929411765, 1020.3331764705883, 904.545105882353]",1053852.1453650792,2162375.0188517645,897496.6291627584,19
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829144861, 0, 0, 848.9124, 0, 843.8370352941176, 878.3906823529412, 830.3014588235294, 852.1924235294117, 0, 997.7865882352942, 1076.486188235294, 0, 1092.731929411765, 0, 904.545105882353]",1068641.1728262168,2162375.0188517645,897496.6291627584,19
spring,"[0, 0, 0, 0, 0, 0, 0, 148.83703517547323, 0, 841.4985176470587, 0, 848.9124, 0, 843.8370352941176, 878.3906823529412, 0, 0, 0, 0, 0, 0, 0, 1020.3331764705883, 0]",1618119.2577253552,2162375.0188517645,897496.6291627584,19
spring,"[0, 0, 0, 0, 0, 0, 0, 148.83703517580182, 0, 841.4985176470587, 887.9048470588235, 0, 858.6152470588236, 0, 0, 830.3014588235294, 852.1924235294117, 917.0778705882353, 0, 0, 1111.3333411764706, 1092.731929411765, 0, 0]",1276822.1357865038,2162375.0188517645,897496.6291627584,19
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 841.4985176470587, 0, 0, 858.6152470588236, 843.8370352941176, 878.3906823529412, 830.3014588235294, 852.1924235294117, 917.0778705882353, 997.7865882352942, 0, 1111.3333411764706, 0, 0, 0]",1314198.154884706,2870579.4370941175,990372.6502424887,19
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829145126, 0, 887.9048470588235, 0, 0, 843.8370352941176, 878.3906823529412, 830.3014588235294, 852.1924235294117, 0, 997.7865882352942, 0, 0, 0, 0, 904.545105882353]",1627484.2029338481,2870579.4370941175,990372.6502424887,19
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 493.08207216376746, 841.4985176470587, 0, 0, 858.6152470588236, 843.8370352941176, 0, 0, 0, 917.0778705882353, 997.7865882352942, 1076.486188235294, 1111.3333411764706, 0, 1020.3331764705883, 904.545105882353]",1497721.3544065785,2870579.4370941175,990372.6502424887,19
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 480.113940707112, 0, 0.4140806466732086, 848.9124, 858.6152470588236, 0, 0, 830.3014588235294, 852.1924235294117, 0, 997.7865882352942, 1076.486188235294, 1111.3333411764706, 1092.731929411765, 1020.3331764705883, 904.545105882353]",1295501.2018548779,2870579.4370941175,990372.6502424887,19
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 493.0820721628387, 841.4985176470587, 0, 0, 858.6152470588236, 843.8370352941176, 878.3906823529412, 0, 852.1924235294117, 0, 997.7865882352942, 0, 0, 0, 0, 0]",1783405.331232589,2870579.4370941175,990372.6502424887,19
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 493.08207216381186, 841.4985176470587, 887.9048470588235, 0, 0, 843.8370352941176, 878.3906823529412, 0, 852.1924235294117, 917.0778705882353, 997.7865882352942, 0, 0, 0, 1020.3331764705883, 0]",1217856.8033109407,2162375.0188517645,897496.6291627584,19
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 493.0820721617829, 841.4985176470587, 887.9048470588235, 0, 0, 0, 878.3906823529412, 830.3014588235294, 852.1924235294117, 917.0778705882353, 997.7865882352942, 1076.486188235294, 0, 0, 1020.3331764705883, 0]",1104217.7448664524,2162375.0188517645,897496.6291627584,19
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 493.0820721637927, 841.4985176470587, 0, 0, 858.6152470588236, 0, 878.3906823529412, 830.3014588235294, 852.1924235294117, 0, 0, 0, 0, 0, 1020.3331764705883, 904.545105882353]",1410413.3572827075,2162375.0188517645,897496.6291627584,19
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 493.0820721616456, 841.4985176470587, 887.9048470588235, 0, 858.6152470588236, 0, 0, 830.3014588235294, 852.1924235294117, 0, 0, 0, 0, 0, 1020.3331764705883, 0]",1513064.5063370557,2162375.0188517645,897496.6291627584,19
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 841.4985176470587, 0, 848.9124, 0, 843.8370352941176, 0, 830.3014588235294, 852.1924235294117, 917.0778705882353, 997.7865882352942, 1076.486188235294, 0, 1092.731929411765, 1020.3331764705883, 0]",1022765.9973670589,2162375.0188517645,897496.6291627584,19
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829143923, 0, 0, 848.9124, 0, 843.8370352941176, 0, 0, 0, 917.0778705882353, 997.7865882352942, 0, 0, 0, 0, 904.545105882353]",1968869.0500455175,2784878.472430588,1154350.6519780832,19
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829145299, 0, 887.9048470588235, 848.9124, 0, 0, 0, 830.3014588235294, 852.1924235294117, 917.0778705882353, 0, 1076.486188235294, 0, 1092.731929411765, 0, 0]",1547692.2051819689,2784878.472430588,1154350.6519780832,19
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 493.0820721635849, 841.4985176470587, 0, 848.9124, 858.6152470588236, 843.8370352941176, 0, 0, 852.1924235294117, 0, 0, 0, 1111.3333411764706, 0, 1020.3331764705883, 0]",1738370.138728642,2784878.472430588,1154350.6519780832,19
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 493.0820721638077, 841.4985176470587, 0, 848.9124, 858.6152470588236, 0, 0, 0, 0, 0, 997.7865882352942, 1076.486188235294, 1111.3333411764706, 0, 1020.3331764705883, 904.545105882353]",1532903.524210964,2784878.472430588,1154350.6519780832,19
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 493.08207216375047, 841.4985176470587, 887.9048470588235, 848.9124, 0, 843.8370352941176, 0, 0, 0, 0, 997.7865882352942, 1076.486188235294, 0, 0, 1020.3331764705883, 0]",1597734.9409662662,2784878.472430588,1154350.6519780832,19
spring,"[0, 0, 0, 0, 0, 0, 0, 148.83703517573656, 0, 0, 1521.2308235294117, 0, 0, 1545.6096, 0, 1497.162705882353, 0, 0, 0, 1950.6572470588237, 0, 1948.6986352941176, 0, 0]",2823831.020672391,3837983.933008235,2573105.543319229,20
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1521.2308235294117, 1552.660094117647, 459.0188690874952, 1545.6096, 1508.0719764705882, 0, 1538.4758823529412, 0, 0, 0, 0, 1948.6986352941176, 0, 0]",2568422.9551175,3837983.933008235,2573105.543319229,20
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1521.2308235294117, 0, 0, 1545.6096, 1508.0719764705882, 1497.162705882353, 0, 1645.036305882353, 1807.6485529411766, 549.0059161467965, 0, 0, 0, 0]",2511360.509358625,3837983.933008235,2573105.543319229,20
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1578.738282352941, 1545.6096, 1508.0719764705882, 402.9361275099834, 1538.4758823529412, 1645.036305882353, 1807.6485529411766, 0, 0, 47.249011886360755, 0, 0]",2497722.070904686,3837983.933008235,2573105.543319229,20
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1545.6096, 1508.0719764705882, 1497.162705882353, 1538.4758823529412, 1645.036305882353, 1807.6485529411766, 531.7608573228824, 0, 0, 0, 0]",2464129.299770431,3837983.933008235,2573105.543319229,20
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 647.5612460700078, 1521.2308235294117, 1552.660094117647, 1578.738282352941, 0, 0, 0, 1538.4758823529412, 0, 0, 0, 0, 0, 0, 0]",3913749.208487924,5109215.825580001,3229009.0387283713,20
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 16.55997856241575, 0, 1552.660094117647, 0, 0, 1508.0719764705882, 1497.162705882353, 0, 0, 1807.6485529411766, 0, 1742.9638821108874, 1948.6986352941176, 0, 0]",3199447.1640805798,5109215.825580001,3229009.0387283713,20
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1552.660094117647, 0, 1545.6096, 1508.0719764705882, 1497.162705882353, 1538.4758823529412, 0, 0, 1950.6572470588237, 481.1283749703802, 0, 0, 0]",3094651.6845371663,5109215.825580001,3229009.0387283713,20
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1545.6096, 1508.0719764705882, 0, 0, 1645.036305882353, 1807.6485529411766, 0, 2005.7652000000003, 1561.634245558616, 0, 0]",3187885.579448931,5109215.825580001,3229009.0387283713,20
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 401.511410263304, 0, 1552.660094117647, 1578.738282352941, 1545.6096, 1508.0719764705882, 0, 1538.4758823529412, 0, 0, 0, 0, 1948.6986352941176, 0, 0]",3217568.742690272,5109215.825580001,3229009.0387283713,20
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1545.6096, 1508.0719764705882, 1497.162705882353, 1538.4758823529412, 171.03196320560087, 1807.6485529411766, 0, 2005.7652000000003, 0, 0, 0]",2509381.233090568,3837983.933008235,2573105.543319229,20
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1508.0719764705882, 0, 1538.4758823529412, 1645.036305882353, 1807.6485529411766, 1950.6572470588237, 0, 1623.8759161468142, 0, 0]",2557542.4095609756,3837983.933008235,2573105.543319229,20
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1521.2308235294117, 0, 0, 0, 0, 1497.162705882353, 1538.4758823529412, 0, 1807.6485529411766, 1950.6572470588237, 0, 1758.590669087445, 0, 0]",2608379.9387586815,3837983.933008235,2573105.543319229,20
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1521.2308235294117, 0, 1578.738282352941, 1545.6096, 1508.0719764705882, 163.76801026405974, 0, 0, 1807.6485529411766, 0, 0, 1948.6986352941176, 0, 0]",2602798.3411047356,3837983.933008235,2573105.543319229,20
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1545.6096, 0, 1497.162705882353, 1538.4758823529412, 1645.036305882353, 0, 1841.7161867350812, 2005.7652000000003, 0, 0, 0]",2565921.920023326,3837983.933008235,2573105.543319229,20
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5805496723451, 0, 1552.660094117647, 189.59926595104113, 0, 0, 0, 1538.4758823529412, 1645.036305882353, 1807.6485529411766, 0, 2005.7652000000003, 0, 0, 0]",3107362.9014417278,4949543.2919188235,3319015.4714663187,20
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 756.6795543341383, 1521.2308235294117, 1552.660094117647, 0, 0, 987.7266003373559, 1497.162705882353, 0, 0, 1807.6485529411766, 1950.6572470588237, 0, 0, 0, 0]",3124010.633045999,4949543.2919188235,3319015.4714663187,20
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 82.12509261739287, 0, 1552.660094117647, 0, 0, 0, 1497.162705882353, 1538.4758823529412, 1645.036305882353, 1807.6485529411766, 1950.6572470588237, 0, 0, 0, 0]",3067216.294388443,4949543.2919188235,3319015.4714663187,20
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5804917822597, 0, 1552.660094117647, 0, 0, 0, 189.59900321472438, 1538.4758823529412, 1645.036305882353, 1807.6485529411766, 0, 2005.7652000000003, 0, 0, 0]",3107362.9489847883,4949543.2919188235,3319015.4714663187,20
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5805132706141, 0, 1552.660094117647, 508.7048405352159, 1545.6096, 0, 0, 1538.4758823529412, 1645.036305882353, 0, 0, 0, 1948.6986352941176, 0, 0]",3211302.692497115,4949543.2919188235,3319015.4714663187,20
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5805898107883, 0, 1432.5183529411765, 0, 1465.8331764705881, 0, 0, 1434.157411764706, 0, 0, 1155.6317647058822, 1120.6016470588236, 1088.9182588235294, 0, 0]",2071030.877085067,3173198.3825082355,1908319.9928192287,22
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 974.4511217140342, 1423.6026352941176, 1432.5183529411765, 0, 0, 0, 0, 1434.157411764706, 0, 0, 1155.6317647058822, 1120.6016470588236, 1088.9182588235294, 1056.5411294117646, 0]",2069610.4968236135,3173198.3825082355,1908319.9928192287,22
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 509.07623378986193, 0, 1432.5183529411765, 0, 0, 1481.072611764706, 1477.0359529411764, 1434.157411764706, 1355.1700235294118, 1229.1035294117648, 1155.6317647058822, 0, 0, 0, 0]",1834125.2265049357,3173198.3825082355,1908319.9928192287,22
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829143547, 0, 0, 1432.5183529411765, 0, 0, 0, 0, 1434.157411764706, 0, 1229.1035294117648, 0, 1120.6016470588236, 0, 0, 0]",2428165.007343878,3173198.3825082355,1908319.9928192287,22
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1465.8331764705881, 1481.072611764706, 0, 1434.157411764706, 1355.1700235294118, 1229.1035294117648, 0, 1012.0233396761299, 0, 1056.5411294117646, 1039.8646588235295]",1925616.5954127512,3173198.3825082355,1908319.9928192287,22
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1423.6026352941176, 1432.5183529411765, 0, 1084.347763205437, 0, 1477.0359529411764, 0, 1355.1700235294118, 0, 1155.6317647058822, 0, 1088.9182588235294, 1056.5411294117646, 0]",2477441.3753933273,4247866.730244705,2367659.9433930772,22
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1465.8331764705881, 0, 1477.0359529411764, 0, 1355.1700235294118, 0, 1155.6317647058822, 1120.6016470588236, 1088.9182588235294, 0, 1039.8646588235295]",2751595.81632,4247866.730244705,2367659.9433930772,22
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1423.6026352941176, 1432.5183529411765, 0, 0, 0, 1477.0359529411764, 1434.157411764706, 1355.1700235294118, 1229.1035294117648, 0, 0, 0, 1056.5411294117646, 0]",2439470.7971152943,4247866.730244705,2367659.9433930772,22
summer,"[0, 0, 0, 0, 0, 0, 0, 148.83703517549634, 0, 0, 0, 1432.5183529411765, 1438.1826352941177, 0, 0, 1477.0359529411764, 1434.157411764706, 0, 1229.1035294117648, 0, 1120.6016470588236, 0, 0, 0]",2657995.962678294,4247866.730244705,2367659.9433930772,22
summer,"[0, 0, 0, 0, 0, 0, 0, 148.83703517585724, 0, 0, 1423.6026352941176, 1432.5183529411765, 0, 1465.8331764705881, 1481.072611764706, 1477.0359529411764, 0, 0, 0, 0, 1120.6016470588236, 0, 0, 1039.8646588235295]",2509477.9682264994,4247866.730244705,2367659.9433930772,22
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1432.5183529411765, 1438.1826352941177, 0, 1481.072611764706, 1477.0359529411764, 1434.157411764706, 1355.1700235294118, 1229.1035294117648, 226.52536320551457, 0, 0, 0, 0]",1834125.2265045184,3173198.3825082355,1908319.9928192287,22
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1005.6958102643707, 0, 1432.5183529411765, 0, 0, 1481.072611764706, 0, 1434.157411764706, 1355.1700235294118, 0, 1155.6317647058822, 1120.6016470588236, 1088.9182588235294, 0, 0]",1917203.7086127505,3173198.3825082355,1908319.9928192287,22
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1432.5183529411765, 0, 1465.8331764705881, 559.345786733856, 1477.0359529411764, 1434.157411764706, 1355.1700235294118, 1229.1035294117648, 0, 1120.6016470588236, 0, 0, 0]",1817421.1615154333,3173198.3825082355,1908319.9928192287,22
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1432.5183529411765, 0, 1465.8331764705881, 0, 1477.0359529411764, 918.6084220240441, 1355.1700235294118, 1229.1035294117648, 1155.6317647058822, 0, 0, 0, 1039.8646588235295]",1873817.3859771523,3173198.3825082355,1908319.9928192287,22
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 900.548280852734, 0, 1432.5183529411765, 0, 1465.8331764705881, 1481.072611764706, 0, 0, 1355.1700235294118, 1229.1035294117648, 0, 1120.6016470588236, 1088.9182588235294, 0, 0]",1878497.784283325,3173198.3825082355,1908319.9928192287,22
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 974.4511217144262, 1423.6026352941176, 1432.5183529411765, 1438.1826352941177, 0, 0, 0, 1434.157411764706, 0, 0, 1155.6317647058822, 0, 1088.9182588235294, 1056.5411294117646, 0]",2351523.5824499424,4051539.8667952935,2421012.046342789,22
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5805827407446, 0, 0, 1438.1826352941177, 0, 1481.072611764706, 1477.0359529411764, 1434.157411764706, 0, 0, 1155.6317647058822, 0, 1088.9182588235294, 664.18665775709, 0]",2467335.296291534,4051539.8667952935,2421012.046342789,22
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5805145064865, 0, 1432.5183529411765, 651.5316635389187, 0, 1481.072611764706, 0, 1434.157411764706, 1355.1700235294118, 1229.1035294117648, 1155.6317647058822, 0, 0, 0, 0]",2205750.7612045924,4051539.8667952935,2421012.046342789,22
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.580402861968, 0, 1432.5183529411765, 1345.6693646773567, 1465.8331764705881, 0, 0, 0, 0, 1229.1035294117648, 0, 1120.6016470588236, 1088.9182588235294, 1056.5411294117646, 0]",2481292.469138823,4051539.8667952935,2421012.046342789,22
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1423.6026352941176, 1432.5183529411765, 1438.1826352941177, 1465.8331764705881, 0, 0, 1434.157411764706, 0, 1229.1035294117648, 0, 1120.6016470588236, 0, 0, 529.7664926126001]",2369425.326194634,4051539.8667952935,2421012.046342789,22
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 636.0880455581115, 1946.0202352941176, 0, 2146.2026823529413, 2167.2626823529413, 0, 1883.2633411764705, 0, 0, 0, 1294.9288941176471, 0, 0, 0]",2733775.8696452524,4064673.3411548147,2799794.951465808,25
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2146.2026823529413, 2167.2626823529413, 2130.3876705882353, 1883.2633411764705, 0, 0, 451.7206102644267, 1294.9288941176471, 0, 0, 0]",2728115.789381676,4064673.3411548147,2799794.951465808,25
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 236.05477496961768, 0, 0, 0, 0, 2146.2026823529413, 2167.2626823529413, 0, 0, 1604.6576470588234, 0, 1376.0851764705883, 1294.9288941176471, 1248.5740235294118, 0, 0]",2802071.8856782215,4064673.3411548147,2799794.951465808,25
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1293.1829161467238, 0, 1946.0202352941176, 0, 0, 0, 2130.3876705882353, 1883.2633411764705, 0, 1444.8265411764705, 1376.0851764705883, 0, 0, 0, 0]",2756440.1800405057,4064673.3411548147,2799794.951465808,25
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2136.79905882353, 0, 0, 2146.2026823529413, 0, 2130.3876705882353, 0, 1604.6576470588234, 1444.8265411764705, 0, 0, 0, 0, 610.8922808527259]",2772592.8500443855,4064673.3411548147,2799794.951465808,25
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1946.0202352941176, 0, 2146.2026823529413, 0, 0, 1883.2633411764705, 1604.6576470588234, 1444.8265411764705, 0, 0, 1048.795433772736, 0, 0]",3383150.6563675385,5511258.291861574,3631051.5050099446,25
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 817.1792456377543, 0, 2146.2026823529413, 0, 2130.3876705882353, 1883.2633411764705, 1604.6576470588234, 1444.8265411764705, 0, 47.24874100807085, 0, 0, 0]",3300923.6754924073,5511258.291861574,3631051.5050099446,25
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2136.79905882353, 0, 679.6336455586097, 2146.2026823529413, 0, 2130.3876705882353, 0, 1604.6576470588234, 0, 1376.0851764705883, 0, 0, 0, 0]",3641250.2692681532,5511258.291861574,3631051.5050099446,25
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191.81734835222375, 1946.0202352941176, 0, 2146.2026823529413, 2167.2626823529413, 2130.3876705882353, 0, 0, 1444.8265411764705, 0, 0, 0, 0, 0]",3323178.0243675904,5511258.291861574,3631051.5050099446,25
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 318.72699758426097, 2136.79905882353, 0, 1986.089505882353, 0, 0, 0, 0, 1604.6576470588234, 0, 1376.0851764705883, 0, 1248.5740235294118, 0, 0]",4185528.506270692,5511258.291861574,3631051.5050099446,25
