Weather,Capacity,Company,BestPosition,BestFitness,BeforeOptimalPrice,BeforePrice
spring,8000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 240.44837189285147, 984.2121172756165, 1001.9387826652055, 1003.0407375013698, 1032.477150761644, 1046.0684873534246, 1044.80453529863, 1012.6083248547944, 1006.1843887232877, 949.8654152986303, 578.5326234077786, 908.9380673643836, 0, 0, 0, 0]",1427982.1434247964,1111409.573793197,2773921.569375286
spring,9000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 300.8155704681911, 984.2121172756165, 1001.9387826652055, 1003.0407375013698, 1032.477150761644, 1046.0684873534246, 1044.80453529863, 1012.6083248547944, 1006.1843887232877, 949.8654152986303, 0, 519.3686503143167, 0, 369.42100205678776, 771.3827506849316, 0]",1420329.9611800136,903595.574345436,2773921.569375286
spring,10000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 334.2395208220256, 542.9039600834514, 0, 1003.0407375013698, 0, 1046.0684873534246, 0, 1012.6083248547944, 0, 0, 441.3081935159208, 908.9380673643836, 0, 788.9799452054795, 771.3827506849316, 0]",1962334.8228431176,695781.5748976748,2773921.569375286
summer,1000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51.13260934593112, 0, 0.2904739129371771, 27.176378170000756, 471.2501288953045, 861.2499082894996, 106.01070607762482, 9.885419375178893, 0, 0, 1.8833813372200812, 0, 0]",27646153.064827465,27694413.451126527,27981234.45167671
summer,2000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.743436759139502, 0, 1722.2413684567994, 0, 38.345260904283386, 877.461015206567, 375.42932805582507, 23.537601424773236, 0, 0, 0, 0, 0]",27311071.677978218,27407592.450576343,27981234.45167671
summer,3000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 450.1534459881458, 0, 63.871387098975084, 0, 1766.2046768779337, 480.0868546896899, 1791.014249419174, 35.15377389147077, 0.15261908980009817, 9.155899156745577e-06, 0, 0, 0]",26975990.29112897,27120771.45002616,27981234.45167671
summer,4000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1189.1388848016102, 0, 0, 2493.915994413098, 24.147425554718215, 0, 2361.2385139957923, 46.28352767079895, 0, 0.7916751787683441, 0, 0, 0]",26640908.904279727,26833950.449475974,27981234.45167671
summer,5000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8845984299192958, 3587.220241439917, 437.5983769520611, 3559.8478066346006, 58.84400356198366, 0, 0, 0, 0, 0]",26305827.517430488,26547129.44892579,27981234.45167671
summer,6000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109.25379926249215, 3528.9492856727506, 1306.6499437913924, 4157.808199421157, 70.61280413601204, 0, 0, 0, 0, 0]",25970746.130600296,26260308.448375605,27981234.45167671
summer,7000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 465.39978402506114, 0, 0, 1.3525512435807279, 6787.13235706675, 1645.1083273536049, 1720.7784131501528, 82.3816049867284, 0, 0, 0, 0, 0]",25635664.74373199,25973487.447825424,27981234.45167671
summer,8000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4437.963101411957, 0, 6492.994721931307, 1205.9238141871983, 0, 94.150405699109, 0, 0, 0, 0]",25300583.356882747,25686666.44727524,27981234.45167671
summer,9000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52.937542091516384, 0, 6363.203876836778, 0, 0, 444.31857171556794, 6793.531851577908, 105.91920641150038, 0, 0, 0, 0, 0]",24965501.970033504,25399845.446725048,27981234.45167671
summer,10000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6891.929161643835, 6884.2482494910855, 1394.9246357781565, 117.68800712388743, 0, 0, 0, 0, 0]",24630420.583184257,25113024.446174867,27981234.45167671
summer,1000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1490195152149709, 0, 1322.5555726027396, 194.4056125733519, 11.768800712387248, 0, 0, 0, 0, 0]",4355077.037326097,4403337.423625158,4690158.424175343
summer,2000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 347.0397263863998, 0, 1374.3139068493151, 33.05315638731559, 43.101299199181355, 0.08095584247574102, 1236.6313647179277, 23.537601424776643, 0, 0, 0, 0, 0]",4019995.6504768506,4116516.4230749737,4690158.424175343
summer,3000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1350.762088796554, 0, 738.6582941566427, 0, 1340.6534136986302, 440.65452630898244, 680.602291113112, 0, 0, 0, 35.306402137168355, 0, 0]",3684914.2636276055,3829695.4225247893,4690158.424175343
summer,4000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1359.1027726027396, 0, 1374.3139068493151, 0, 823.3030202455058, 1322.5555726027396, 1189.1655464649325, 0, 0, 0, 47.07520284955453, 0, 0]",3349832.8767783605,3542874.421974605,4690158.424175343
summer,5000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1355.1479904479945, 0, 1374.3139068493151, 1353.5459506849315, 1340.6534136986302, 982.5594616903458, 1179.3303000853223, 58.844003561944575, 0, 0, 0, 0, 0]",3014751.4899291145,3256053.4214244206,4690158.424175343
summer,6000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1359.1027726027396, 552.2882746578034, 1374.3139068493151, 1353.5459506849315, 1340.6534136986302, 1322.5555726027396, 1269.6113095890412, 601.2028317369794, 0, 0, 0, 0, 0]",2768574.411683958,2969232.420874236,4690158.424175343
summer,7000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 18.9444129049713, 814.9353810194765, 1354.5898520547946, 1359.1027726027396, 0, 1374.3139068493151, 1353.5459506849315, 1340.6534136986302, 1322.5555726027396, 1269.6113095890412, 487.0081504330636, 0, 5.420659293299539, 1.4716560928773557, 0, 0]",2558047.772639869,2682411.4203240518,4690158.424175343
summer,8000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1357.4410520547945, 1354.5898520547946, 1359.1027726027396, 1372.2332054794522, 1374.3139068493151, 1353.5459506849315, 1340.6534136986302, 1322.5555726027396, 1269.6113095890412, 126.98500761313602, 0, 0, 0, 0, 0]",2347521.1335957805,2395590.419773868,4690158.424175343
summer,9000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 548.7364739305549, 1357.4410520547945, 1354.5898520547946, 1359.1027726027396, 1372.2332054794522, 1374.3139068493151, 1353.5459506849315, 1340.6534136986302, 1322.5555726027396, 1269.6113095890412, 1107.085808219178, 0, 0, 0.041730867101214555, 0, 0]",2136994.494551691,2108769.4192236834,4690158.424175343
summer,10000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 874.6067673988829, 1357.4410520547945, 1354.5898520547946, 1359.1027726027396, 1372.2332054794522, 1374.3139068493151, 1353.5459506849315, 1340.6534136986302, 1322.5555726027396, 1269.6113095890412, 1107.085808219178, 0, 0, 361.7653578709602, 841.2850849315068, 0]",1970971.8365004796,1821948.4186734993,4690158.424175343
summer,1000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70.856337923366, 0, 0, 200.21198852095884, 739.8860019106045, 416.957211428372, 89.1986649080064, 0, 0, 11.768800712388765, 0, 0, 0]",8583488.379419247,8631748.76571831,8918569.766268494
summer,2000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.473112605840556, 0, 19.390381082513706, 0, 0, 2091.320284931507, 919.0366307627519, 5.940671124644034, 0, 0, 17.59693030013604, 0, 0]",8248406.992570002,8344927.765168125,8918569.766268494
summer,3000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2144.92615890411, 46.30509171966843, 2091.3034887745, 268.7958746756456, 35.306402137166934, 0, 0, 0, 0, 0]",7913325.605720757,8058106.7646179395,8918569.766268494
summer,4000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 893.3425675609438, 0, 520.1103940866028, 180.41138721345743, 2160.2414465753427, 265.54247538367986, 2048.7925479452056, 43.83437793313892, 0, 3.2408249164168406, 0, 0, 0]",7578244.218871511,7771285.764067756,8918569.766268494
summer,5000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1753.6449188771278, 0, 0, 134.66188141971148, 2154.597437974782, 2063.9435633944568, 1478.7032217904589, 58.84400356194507, 0, 0, 0, 0, 0]",7243162.8320222655,7484464.7635175735,8918569.766268494
summer,6000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2151.303189041096, 2137.8519687245266, 1348.5381756362333, 2091.320284931507, 1373.647609814481, 68.0876144737686, 2.48310256855812, 0.042087232008629724, 0, 0, 0]",6908081.44517302,7197643.762967388,8918569.766268494
summer,7000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2378.4192, 0, 2151.303189041096, 719.5527161793874, 2160.2414465753427, 2091.320284931507, 1118.9345961118217, 82.38160498672423, 0, 0, 0, 0, 0]",6573000.0583237745,6910822.762417204,8918569.766268494
summer,8000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2378.4192, 0, 2151.303189041096, 2144.92615890411, 2160.2414465753427, 2091.320284931507, 1210.6713580784078, 94.15005450756594, 0.0003511915455329395, 0, 0, 0, 0]",6237918.6714745285,6624001.761867019,8918569.766268494
summer,9000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277.45999086489314, 2378.4192, 219.16957533314962, 2151.303189041096, 2144.92615890411, 2160.2414465753427, 2091.320284931507, 2048.7925479452056, 288.278655037965, 0, 0, 0, 0, 0]",5958582.282742376,6337180.761316835,8918569.766268494
summer,10000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 359.3178644257084, 7.091997473268719, 2378.4192, 1708.898918437739, 2151.303189041096, 2144.92615890411, 2160.2414465753427, 2091.320284931507, 2048.7925479452056, 238.47844630298567, 0, 0, 0, 0, 0]",5748055.643698288,6050359.760766651,8918569.766268494
summer,1000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58.92429729758021, 0, 0, 39.44143871936776, 1099.0232593916173, 111.69447840520643, 208.02673087753288, 11.76880071239169, 0, 0, 0, 0, 0]",4566091.493835687,4614351.880134747,4901172.880684932
summer,2000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04144669474823958, 902.2447166372953, 46.29076011642214, 1679.2786849315069, 406.36480100264237, 23.537601424778014, 0, 0, 0, 0, 0]",4231010.106986441,4327530.879584563,4901172.880684932
summer,3000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124.38024238787736, 0, 12.359929627363584, 0, 1749.5585753424657, 1139.8085242504626, 1525.2233424657536, 35.30640213716761, 0, 0, 0, 0, 0]",3895928.7201371943,4040709.8790343786,4901172.880684932
summer,4000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.696421870887045, 0, 1724.5795068493153, 1733.7698630136988, 44.50059719124822, 1679.2786849315069, 871.6157449085745, 47.07520284955671, 0, 0, 0, 2.746842000915279e-13, 0]",3560847.3332879487,3753888.878484194,4901172.880684932
summer,5000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1673.7265343288368, 0, 549.1613425096998, 1733.7698630136988, 618.466050106747, 1679.2786849315069, 1331.148548566047, 58.84400356194632, 0, 0, 0, 0, 0]",3225765.9464387037,3467067.8779340093,4901172.880684932
summer,6000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1675.6037260273974, 0, 1086.3811864689594, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1178.0691923638178, 70.61280427433509, 0, 0, 0, 0, 0]",2890684.559589458,3180246.877383825,4901172.880684932
summer,7000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1675.6037260273974, 0, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1525.2233424657536, 614.1393391957408, 0, 0, 0, 0, 0]",2599260.482718773,2893425.8768336405,4901172.880684932
summer,8000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1506.4781538988734, 0, 1675.6037260273974, 0, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1525.2233424657536, 629.6787829664579, 0, 0, 6.861407734106734, 0, 0]",2388733.843674684,2606604.8762834566,4901172.880684932
summer,9000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1513.3137534246578, 0, 1675.6037260273974, 1630.1727123287674, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1525.2233424657536, 528.4108842497085, 0, 0, 0, 0, 0]",2178207.204630595,2319783.875733272,4901172.880684932
summer,10000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1513.3137534246578, 1658.1521095890412, 1675.6037260273974, 1630.1727123287674, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1525.2233424657536, 399.13778006436013, 0, 0, 0, 0, 0]",1967680.5655865069,2032962.8751830882,4901172.880684932
summer,1000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 462.48966292020754, 0, 0, 0, 47.13614696129485, 882.8027051014318, 124.68168970837195, 11.768800712389913, 0, 0, 0, 0, 0]",5372489.473459241,5420749.8597583035,5707570.860308488
summer,2000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 534.2550402978056, 0, 1718.7696244273973, 497.4747356436073, 283.7210090138057, 23.5376014247738, 0, 0, 0, 0, 0]",5037408.086609996,5133928.859208119,5707570.860308488
summer,3000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3171781564344784, 0, 15.273652106480311, 1719.696235112329, 1718.7696244273973, 611.2520241744628, 484.0219000968199, 35.306402137157384, 0, 0, 0, 0, 0]",4702326.699760751,4847107.858657935,5707570.860308488
summer,4000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029505846373225437, 0, 1662.4540119350088, 1719.696235112329, 10.07578773672474, 1642.7853925479453, 1033.426440848587, 46.09621252510804, 0, 0.9789903244476653, 0, 0, 0]",4367245.312911506,4560286.85810775,5707570.860308488
summer,5000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1703.2197488109593, 0, 1736.5756268602738, 1719.696235112329, 0, 1642.7853925479453, 783.2740201250298, 58.844003561943076, 0, 0, 0, 0, 0]",4032163.9260622608,4273465.857557567,5707570.860308488
summer,6000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1703.2197488109593, 0, 753.9714875231865, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 70.61280427433566, 0, 0, 0, 0, 0]",3697082.5392130148,3986644.8570073815,5707570.860308488
summer,7000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 169.00323181823785, 0, 0, 1703.2197488109593, 0.8522453759508328, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 415.1260892211665, 0, 31.860075244653338, 0.04602868093767131, 0, 0]",3405884.10032935,3699823.8564571976,5707570.860308488
summer,8000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 131.8409155384201, 0, 1703.2197488109593, 1703.014496789041, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 310.9112634171823, 0, 0, 0, 0, 0]",3195357.461285262,3413002.855907013,5707570.860308488
summer,9000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1720.661040449315, 1703.2197488109593, 1703.014496789041, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 250.97014390998334, 0, 0, 0, 0, 0]",2984830.822241173,3126181.855356829,5707570.860308488
summer,10000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1625.7979820517676, 1720.661040449315, 1703.2197488109593, 1703.014496789041, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 154.0511672619094, 0, 0, 0, 0, 0]",2774304.183197085,2839360.8548066444,5707570.860308488
summer,1000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001919941948813141, 129.62773410157442, 381.85743242594054, 0, 1005.6231182218429, 11.768800712388495, 0, 0, 0, 0, 0]",5414095.609254896,5462355.995553957,5749176.996104142
summer,2000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348.95613396279316, 0, 0, 14.48640656314443, 58.61724640203217, 1344.379077440798, 1267.781545013848, 23.52919667803572, 0, 0, 0.008404746741771302, 0, 0]",5079014.222405651,5175534.995003774,5749176.996104142
summer,3000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2097.225556779178, 1394.3438919129571, 202.7693688945835, 856.9917964872033, 35.304124717481876, 0, 0.002277419686138889, 0, 0, 0]",4743932.835556405,4888713.9944535885,5749176.996104142
summer,4000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1213.8168373206606, 0, 2115.622652054795, 11.848832406307931, 15.598296888163446, 1882.4943264619594, 829.0598736333461, 0, 0.6469011859762718, 46.42830166357794, 0, 0, 0]",4408851.448707159,4601892.993903404,5749176.996104142
summer,5000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1990.218719316764, 0, 0, 2097.225556779178, 2059.8814901983565, 0, 1438.2252571622387, 57.58838519521033, 0, 0, 1.2556183667359861, 0, 0]",4073770.061857913,4315071.993353219,5749176.996104142
summer,6000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1930.3718980772112, 0, 2115.622652054795, 2097.225556779178, 92.25630328974636, 2040.8263517052055, 826.3584662417078, 70.61280427433717, 0, 0, 0, 0, 0]",3738688.6750086676,4028250.9928030353,5749176.996104142
summer,7000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2126.9727069490414, 0, 550.376017008331, 2097.225556779178, 2059.8814901983565, 1788.1132888236486, 1997.2023730806022, 82.38160498672016, 0, 0, 0, 0, 0]",3403607.2881594216,3741429.9922528504,5749176.996104142
summer,8000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2126.9727069490414, 0, 1781.0598615227916, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 2030.9156703758906, 94.14874826979421, 0, 0.0016574293175743398, 0, 0, 0]",3068525.9013101766,3454608.9917026665,5749176.996104142
summer,9000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 741.3005031063967, 2126.9727069490414, 0, 2115.622652054795, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 2030.9156703758906, 544.4717805562257, 0, 2.6943369081826067, 0, 0, 0]",2830531.6571634104,3167787.9911524816,5749176.996104142
summer,10000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 191.2465536139905, 0, 0, 2126.9727069490414, 2129.412561252603, 2115.622652054795, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 2030.9156703758906, 0, 0, 496.6865111079048, 0, 0, 0]",2620005.0181193217,2880966.9906022977,5749176.996104142
summer,1000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.610041769564882e-19, 0, 0, 0, 10.09319572099291, 0, 1392.6598937607637, 114.35711520954908, 11.768800712389524, 0, 0, 0, 0, 0]",9292582.057906918,9340842.44420598,9627663.444756163
summer,2000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74.50770845024867, 0, 0, 292.4732603525313, 1816.753347582702, 631.9578059436171, 218.5282870535126, 23.53760142478193, 0, 0, 0, 0, 0]",8957500.671057671,9054021.443655794,9627663.444756163
summer,3000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106.04430094722225, 0.2873671674503837, 208.58203331014664, 3491.3790246575345, 745.0378879915652, 32.85277517852328, 2.453626958647379, 0, 0, 0, 0]",8622419.284208426,8767200.443105612,9627663.444756163
summer,4000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1932.2570470380615, 0, 0.0016172191240687965, 0, 0, 3491.3790246575345, 644.8031298505069, 47.05458287491511, 0, 0.02061997464265197, 0, 0, 0]",8287337.897359182,8480379.442555426,9627663.444756163
summer,5000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.841820563101923, 3389.91104170249, 0, 2843.4295624529773, 1336.368598737966, 58.84400356194714, 0, 0, 0, 0, 0]",7952256.510509937,8193558.442005243,9627663.444756163
summer,6000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.337342954858023, 0, 109.47908587519355, 3527.861128767123, 3247.2152693352746, 0, 2198.768401215398, 70.44517721630721, 0.09452679665104577, 0.07310026137644736, 0, 0, 0]",7617175.12366069,7906737.441455059,9627663.444756163
summer,7000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 281.5033883167414, 0, 0, 3527.8576923311557, 2454.254561789607, 3491.3790246575345, 864.7767657441154, 82.38160498672606, 0, 0, 0, 0, 0]",7282093.736811445,7619916.440904875,9627663.444756163
summer,8000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3445.8119013698633, 0, 184.05431191860828, 0, 2144.710810521654, 3491.3790246575345, 2870.925589062805, 94.15040569911154, 0, 0, 0, 0, 0]",6947012.3499622,7333095.44035469,9627663.444756163
summer,9000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123.10418336240727, 0, 3516.1277745416246, 4.439404588029538, 3521.569315068494, 3482.7233076137795, 3006.027857047434, 105.91920641150402, 0, 0, 0, 0, 0]",6611930.963112954,7046274.439804506,9627663.444756163
summer,10000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1146.8055428034866, 0, 3524.3104438356168, 3527.861128767123, 3521.569315068494, 0, 3450.555616438356, 117.68800712389093, 0, 0, 0, 0, 0]",6276849.576263711,6759453.439254322,9627663.444756163
summer,1000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 555.1231361981569, 0, 961.9870684931508, 11.768800712389002, 0, 0, 0, 0, 0]",3610472.613460344,3658732.999759404,3945554.0003095893
summer,2000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8727892614205208, 0, 1166.0218520547944, 0, 436.8261198979883, 1157.450498630137, 272.04914953827483, 23.53760142477831, 0, 0, 0, 0, 0]",3275391.226611098,3371911.999209221,3945554.0003095893
summer,3000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485.4563591006804, 0, 51.538095555815, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 483.93629092427653, 35.30640213716759, 0, 0, 0, 0, 0]",2940309.8397618523,3085090.9986590366,3945554.0003095893
summer,4000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 410.0330124312926, 0, 1166.0218520547944, 1181.532036470924, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 47.075202849556135, 0, 0, 0, 0, 0]",2605228.4529126077,2798269.998108852,3945554.0003095893
summer,5000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 5.61523389890324e-05, 0, 0, 1212.2393424657535, 264.3444623812997, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 497.7362073425287, 0, 0, 11.666169635464753, 0, 0]",2328840.593492431,2511448.997558668,3945554.0003095893
summer,6000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 560.3579840874982, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 584.6092524584351, 0, 0.23302053378083304, 0, 0, 0]",2118313.9544483423,2224627.997008483,3945554.0003095893
summer,7000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 140.06327563257324, 1168.40258630137, 1198.1289205479452, 1212.2393424657535, 999.6014289771681, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 321.65942389806736, 3.6492709619074994, 0, 0, 0, 0]",1907787.3154042524,1937806.9964582985,3945554.0003095893
summer,8000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 257.32177473642685, 1168.40258630137, 1198.1289205479452, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 819.7679342465754, 0, 759.3370520547945, 0, 0, 0]",1697260.6763601636,1650985.9959081141,3945554.0003095893
summer,9000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 813.6255163824636, 1047.4839764016322, 1198.1289205479452, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 819.7679342465754, 568.0305551662273, 0, 727.5406684931507, 0, 0]",1563468.698288747,1364164.99535793,3945554.0003095893
summer,10000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 904.0283515360703, 1168.40258630137, 1198.1289205479452, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 819.7679342465754, 784.8398465753426, 0, 524.5489614902968, 693.9902465753426, 0]",1473616.6810225702,1077343.9948077458,3945554.0003095893
summer,1000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.627262098796372, 0, 1.519587690771864, 0, 890.2363830107112, 219.91095824028565, 391.81601365073135, 11.405021368401576, 0.36377934399884804, 0, 0, 0, 0]",7026281.158381776,7074541.544680837,7361362.545231021
summer,2000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122.55012128015858, 0, 0, 1836.9694393431987, 2.4755420303057676, 398.14817091640174, 674.0771358125488, 23.535399347640496, 0.0022020771293677008, 0, 0, 0, 0]",6691199.771532529,6787720.544130652,7361362.545231021
summer,3000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165.98774025658534, 0, 294.94055620738806, 0, 1895.5271574289561, 1734.8975996736622, 459.97756050732505, 35.306402137172824, 0, 0, 0, 0, 0]",6356118.384683284,6500899.543580468,7361362.545231021
summer,4000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1846.7419683835615, 0, 548.3521947967467, 421.0460133526466, 0, 1870.3053654136988, 1381.995276818568, 47.07461385960853, 0, 0, 0.0005889899546671985, 0, 0]",6021036.997834039,6214078.543030283,7361362.545231021
summer,5000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1868.254236547945, 1839.9777860383563, 1892.3677646721026, 1106.079431106423, 878.8718050917098, 0, 58.84400356194573, 0, 0, 0, 0]",5685955.610984792,5927257.542480099,7361362.545231021
summer,6000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1587.2347445607186, 0, 1868.254236547945, 0, 1896.5639393205483, 1870.3053654136988, 1880.3029423049352, 70.61280427433381, 0, 0, 0, 0, 0]",5350874.224135547,5640436.541929915,7361362.545231021
