Weather,Capacity,Company,BestPosition,BestFitness,BeforeOptimalPrice,BeforePrice,optimal_rate,save_price
summer,6000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 612.7365365913022, 0, 1372.2332054794522, 1374.3139068493151, 0, 1340.6534136986302, 1322.5555726027396, 1269.6113095890412, 0, 974.9506191780824, 0, 0, 0, 825.0762082191782]",3046102.830212199,2969232.420874236,4690158.424175343,-2.588898356273838,-76870.40933796298
summer,6000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 331.5085784740018, 2151.303189041096, 2144.92615890411, 0, 0, 2048.7925479452056, 0, 0, 0, 2487.278465753425, 0, 7.948904542512334]",7135112.91045646,7197643.762967388,8918569.766268494,0.8687683715698157,62530.852510928176
summer,6000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 358.67119008519586, 0, 1298.691409779348, 0, 1724.5795068493153, 1174.5406963687417, 1730.018069320447, 1679.2786849315069, 1023.1464849940053, 0, 0, 0, 0, 0, 0]",2954853.841287108,3180246.877383825,4901172.880684932,7.087281106997971,225393.03609671677
summer,6000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 507.8403562568724, 0, 1703.2197488109593, 0, 1736.5756268602738, 0, 1099.7283523648669, 1642.7853925479453, 1564.2187397260275, 0, 0, 0, 0, 649.9801218378084, 0]",3879836.105223916,3986644.8570073815,5707570.860308488,2.679163948996517,106808.7517834655
summer,6000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2123.736317964932, 0, 0, 0, 1409.9870713600217, 2059.8814901983565, 0, 2030.9156703758906, 0, 1548.741304109589, 0, 0, 0, 0]",4034404.4533653273,4028250.9928030353,5749176.996104142,-0.15275762541326082,-6153.460562292021
summer,6000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1340.1184438356167, 0, 372.4185648892101, 0, 17.229605053781604, 3527.861128767123, 131.28853424995063, 1257.2985855868187, 688.8462619861584, 137.20679069056987, 0, 0, 1013.9383232876713, 674.9520657534248, 0]",7909692.116488145,7906737.441455059,9627663.444756163,-0.03736907991398077,-2954.6750330859795
summer,6000,13,"[0, 0, 0, 0, 0, 0, 0, 59.13883330774145, 425.1060150779675, 610.6310382559965, 1198.1289205479452, 377.21984896082915, 807.7596616012141, 0, 1181.5330191780822, 923.403624474526, 1157.450498630137, 0, 819.7679342465754, 784.8398465753426, 58.95604120614257, 0, 693.9902465753426, 0]",2433798.449360876,2224627.997008483,3945554.0003095893,-9.402491231507923,-209170.45235239295
summer,6000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1861.4784517479454, 0, 0, 0, 1839.9777860383563, 1896.5639393205483, 1870.3053654136988, 0, 1702.9440000000004, 0, 0, 0, 0, 1.8960233876534245]",5637995.800290236,5640436.541929915,7361362.545231021,0.04327221167252508,2440.7416396783665
summer,6000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 656.4821950355481, 1261.6175342465756, 1263.7331506849314, 0, 1274.9533150684933, 1273.6987397260273, 1256.9424657534246, 0, 1182.8722191780823, 909.3600000000001, 0, 0, 0, 0, 0]",2251223.20269429,2293871.9400276616,4014797.943328767,1.8592466558031775,42648.73733337177
summer,6000,18,"[0, 0, 0, 0, 0, 0, 0, 0, 394.49801777531434, 709.6415073517676, 0, 2260.3891068493153, 0, 0, 885.4054716421093, 1441.3623705752038, 2186.268193562575, 0, 0, 0, 1049.295664260822, 0, 59.506600865571954, 0]",5174335.533469578,5243782.561850487,6964708.565151594,1.3243689562215892,69447.028380909
summer,6000,19,"[0, 0, 0, 0, 0, 0, 0, 0, 161.09355401591725, 670.7084054794522, 701.7911013698631, 670.6800000000001, 0, 664.1591671232877, 692.2184547945207, 654.4817753424659, 0, 727.8208767123288, 619.1025624842287, 0, 0, 588.1075315244212, 812.9399671232877, 0]",1573109.6732878392,1047906.9618440997,2768832.965145205,-50.11921196892244,-525202.7114437395
summer,6000,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1196.6731397260273, 580.3754655315468, 1219.6596821917808, 0, 0, 0, 1172.334378082192, 1204.9332164383563, 1291.723791780822, 0, 0, 956.4421658332543, 1280.3616903677375, 0, 0]",3281594.961994142,3187901.9474906744,4908827.950791781,-2.9390180766763194,-93693.01450346736
summer,6000,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193.6408547945207, 1197.8271123287673, 1219.8555616438357, 1232.1054246575343, 0, 1189.245106849315, 1118.8563287671234, 0, 0, 0, 877.033380821918, 374.65581023981525, 495.3233192746958]",2594294.899743745,2541475.3967536883,4262401.400054794,-2.078300779835401,-52819.50299005676
summer,6000,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 680.2922045625407, 983.0153668455994, 1666.102093150685, 766.5401898353608, 0, 0, 1810.728591780822, 1590.4334465753425, 0, 0, 0, 0, 0, 973.750487671233, 0]",4111056.1301458105,3921078.861027661,5642004.864328767,-4.845025459864363,-189977.26911814976
summer,6000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2156.2220712328767, 68.98998228052639, 2203.41895890411, 2207.357852054795, 213.96715132839225, 0, 2186.0040328767127, 0, 0, 0, 0, 0, 0]",5877481.371339087,6136995.309192046,7857921.31249315,4.228680726939061,259513.93785295822
summer,6000,29,"[0, 0, 0, 0, 0, 0, 0, 0, 486.1752208105462, 0, 886.8812054794522, 0, 912.9272547945206, 0, 913.8415561643837, 892.2924493150686, 902.2716493150685, 914.4966575342465, 865.1687671232876, 230.66423044256175, 747.9748602739727, 644.9038027397261, 0, 387.72414246575346]",1613293.872131799,1379036.3529087943,3099962.3562099,-16.987044520536866,-234257.5192230048
summer,6000,31,"[0, 0, 0, 0, 0, 0, 0, 29.92599689755592, 0, 111.28032699156992, 0, 0, 0, 0, 61.01896682597236, 3545.268837093709, 4784.330176481677, 0, 132.00212505417613, 86.65779307485866, 87.99010670673755, 0, 88.93272298548331, 0]",17790503.885009598,17981463.942693416,19702389.945994522,1.0619828190430107,190960.05768381804
summer,6000,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1944.423715068493, 0, 0, 1961.052756164384, 1961.8504767123286, 0, 0, 1360.1766846019789, 1926.1400547945207, 0, 0, 19.398777277678942, 0]",6150834.835179352,6173718.126364647,7894644.129665754,0.370656559255158,22883.29118529521
summer,6000,33,"[0, 0, 0, 0, 0, 0, 0, 75.20460784085785, 0, 0, 0, 2178.1866082191787, 0, 2181.1313095890414, 2176.7672071505785, 0, 533.729587804497, 0, 0, 0, 2014.2822575342468, 0, 0, 0]",6734384.25499301,6851147.543164647,8572073.546465755,1.7042880398646643,116763.28817163687
summer,6000,35,"[0, 0, 0, 0, 0, 0, 0, 0, 161.92192902480832, 0, 0, 1552.4912929367672, 254.2165989171051, 0, 2041.925251084932, 1227.9966689081343, 923.0404874345807, 1591.988870060274, 0, 0, 710.0943780821918, 0, 572.4840328767123, 0]",3624749.4871015092,3720222.2779272143,5441148.28122832,2.5663195285981497,95472.79082570504
summer,6000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484.32677382910424, 1503.5376474288678, 601.7689168013045, 332.25823508298345, 948.3818831032701, 1550.5592547945207, 1032.7040747541396, 1538.5952219178084, 505.30424263119033, 0, 365.76896482716353, 0, 0, 0]",3051914.180167034,3118437.1166272843,4839363.119928391,2.1332139777824914,66522.93646025052
summer,6000,46,"[0, 0, 0, 0, 0, 0, 0, 0, 537.1150669773782, 0, 729.310999636863, 2258.1835397260274, 0, 0, 2246.324252054795, 0, 2164.5543452054794, 0, 0, 0, 0, 0, 899.0650257588263, 285.2728775663626]",5417049.637981407,5436802.215964649,7157728.219265753,0.3633124251833178,19752.57798324153
summer,6000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 336.41964614782125, 0, 1578.028729982639, 0, 697.7384353344484, 1343.8052601912032, 1314.2233481632015, 440.4051624801134, 1542.8205369863017, 1117.7851068493153, 0, 0, 0, 0, 481.7170849315069]",3141646.8548078975,3182175.7745924015,4903101.777893508,1.2736229126027854,40528.91978450399
summer,6000,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 169.05780891710424, 0, 905.26598630137, 938.7599547945206, 924.5384395835617, 908.8751671232876, 0, 944.9911232876714, 52.66603233697577, 1132.056, 0, 629.8008803523809, 0, 1166.6559452054796, 1036.5247590575343]",2465420.8192602405,2147725.5555177554,3868651.5588188623,-14.792172255262745,-317695.2637424851
summer,6000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 820.2065275221918, 824.6108148723288, 488.6823288257333, 833.800599358904, 813.9143263243836, 821.1390308964383, 0, 0, 1073.5756273972602, 516.2718064244608, 786.209968023685, 1141.431583561644, 0, 927.6401095890411]",2069851.566859123,1816085.2304259895,3537011.2337270956,-13.973261396636596,-253766.33643313358
summer,6000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 15.9084235080606, 0, 1561.1509479452056, 10.30170002317016, 1574.0150794520548, 1566.5941479452053, 1558.4151452054796, 1560.8783523254947, 339.6119088826407, 0, 0, 985.8263671232877, 0, 0, 0]",3288977.225249078,3501122.9415810863,5222048.944882191,6.0593620924435285,212145.71633200813
summer,6000,54,"[0, 0, 0, 0, 0, 0, 0, 67.93804601971271, 38.26452012689899, 0, 0, 0, 2.8139094835127754, 3124.3735566912446, 0, 37.98860327649495, 0, 5830.375364383562, 23.144650282403244, 0, 27.221394412248397, 0, 0, 0]",21836351.973678503,22110382.728644095,23831308.7319452,1.2393759001312274,274030.7549655922
summer,6000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1857.3991883736323, 0, 2482.3075068493154, 0, 0, 0, 2507.3422027397264, 2253.936920547945, 0, 0, 0, 0, 0]",7329308.041133009,7423730.499563552,9144656.502864657,1.2719004068923936,94422.45843054354
summer,6000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 728.330752922906, 912.6449753424658, 930.0539835616439, 942.660690410959, 938.8969643835617, 0, 0, 0, 929.9847452054796, 825.6389917808219, 521.5719193289833, 739.339594520548, 706.169095890411, 281.89126373394237, 538.8164383561644]",1859432.0722981996,1563632.3714699952,3284558.374771101,-18.917471026141424,-295799.7008282044
summer,6000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 325.30013038613123, 984.2121172756165, 662.638210305366, 0, 1032.477150761644, 0, 1044.80453529863, 0, 1006.1843887232877, 949.8654152986303, 508.138269750316, 908.9380673643836, 826.2339988273973, 788.9799452054795, 0, 0]",2180885.1752228644,1950830.5491403858,3671756.5524414917,-11.79265037570023,-230054.62608247856
fall,3500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5051.297437580405, 0, 0, 0, 0, 80.00972756997656, 0]",20974730.328754324,21029158.973646462,21678594.200038355,0.2588246394463371,54428.6448921375
fall,3500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 85.31791021820646, 0, 0, 0, 0, 0, 0, 1340.6534136986302, 1322.5555726027396, 511.931269465026, 0, 974.9506191780824, 912.4692164383564, 0, 0, 0]",2869121.1521707005,2869530.0412026267,3518965.26759452,0.014249337907429736,408.88903192617
fall,3500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1830.4651470896292, 0, 0, 0, 1243.9975984591897, 0, 0, 1886.1048986301373, 0, 0, 0, 183.79170737951975, 0]",6277697.902590397,6270503.127493038,6919938.353884933,-0.11473999695197441,-7194.775097358972
fall,3500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485.225296547101, 0, 563.4419495644829, 1733.7698630136988, 0, 0, 0, 1115.0156712328767, 0, 0, 636.365589041096, 568.1332602739726, 0]",2899915.2103379713,2870557.2147039967,3519992.4410958905,-1.02272811298074,-29357.99563397467
fall,3500,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 166.44222544904233, 0, 1703.2197488109593, 0, 0, 0, 0, 0, 1564.2187397260275, 0, 0, 0, 763.2125724357445, 649.9801218378084, 256.6346492112999]",3638555.2730281977,3616659.450452411,4266094.676844304,-0.6054156570657392,-21895.822575786617
fall,3500,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2115.622652054795, 0, 831.3251539841128, 352.1351719870979, 562.6992977850276, 0, 0, 851.1240328767125, 0, 430.6552278465754, 0]",3383768.0591068016,3395103.9588258914,4044539.185217785,0.3338896203640834,11335.899719089735
fall,3500,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 385.0876609787474, 0, 0, 1310.8920337375246, 0, 0, 3450.555616438356, 0, 0, 0, 0, 0, 0]",6042690.270425046,6103476.91697249,6752912.143364384,0.9959347331749423,60786.646547444165
fall,3500,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 374.1491626251277, 1212.2393424657535, 269.87050432621487, 1166.0218520547944, 0, 943.6121866183993, 284.4950494637985, 856.9405879616945, 0, 0, 0, 0, 0, 0]",2265051.09415779,2300655.8225916685,2950091.048983562,1.5475903907160793,35604.72843387863
fall,3500,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1846.7419683835615, 0, 0, 0, 1896.5639393205483, 0.926334462090606, 0, 0, 1402.4855647212632, 0, 0, 0, 0.3744329664263083]",5022259.524117637,5040046.800154823,5689482.026546716,0.35291886648034804,17787.276037185453
fall,3500,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 533.7900222317019, 0, 464.96605932112305, 0, 0, 0, 1241.3697534246576, 1182.8722191780823, 0, 820.9479452054795, 0, 312.4557124003306, 532.8187397260274, 0]",2336530.1135033467,2295604.04847112,2945039.274863014,-1.7828015706577705,-40926.0650322265
fall,3500,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 673.9557660343967, 0, 1871.6150615890413, 0, 0, 1659.0610554882974, 0, 0, 0, 0, 822.9259395726029, 0]",4520701.471342449,4500599.122478476,5150034.34887037,-0.44665939615841493,-20102.348863973282
fall,3500,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 315.28137079144386, 701.7911013698631, 0, 596.8777920842308, 664.1591671232877, 0, 0, 0, 721.7709873186786, 0, 594.7906184901174, 680.5218348696586, 867.8601863013699, 0, 0]",1524485.1629800138,1469447.5854902987,2118882.8118821923,-3.7454604052005793,-55037.57748971507
fall,3500,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1188.4798467, 0, 9.139525524495639, 1179.253479452055, 1172.334378082192, 0, 1291.723791780822, 0, 0, 0, 265.6830836490981, 0, 0]",3052273.9627958275,3099395.012251942,3748830.2386438358,1.5203305570875734,47121.049456114415
fall,3500,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193.6408547945207, 0, 0, 1232.1054246575343, 693.7094956718516, 0, 1118.8563287671234, 0.5726851530114763, 1.8261510229108355, 905.4779178082192, 0, 1.714730648478715, 0]",2533200.4417768903,2566212.8705834486,3215648.0969753414,1.286425969761917,33012.42880655825
fall,3500,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1666.102093150685, 0, 0, 0, 1810.728591780822, 0, 607.6017495495756, 0, 0, 1045.872, 0, 0, 0]",3516437.509882707,3542876.0250492026,4192311.2514410964,0.7462444347351468,26438.51516649546
fall,3500,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.230684261433193, 0, 2207.357852054795, 726.7309082531433, 0, 2186.0040328767127, 10.40939132819002, 0, 0, 0, 0, 0]",5194493.0198653685,5254596.379043723,5904031.605435617,1.143824469907108,60103.359178354964
fall,3500,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 256.2219364430454, 633.1603155246831, 912.9272547945206, 917.1703232876713, 866.4886232255973, 892.2924493150686, 0, 0, 217.65418774348123, 0, 0, 0, 441.1800174027398, 0]",1651540.525038381,1644978.7828536234,2294414.0092455163,-0.39889524735235504,-6561.742184757721
fall,3500,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3207.127498633338, 0, 1869.824185609785, 0, 0, 0, 0, 0, 66.35120835044083, 0]",14506478.051440578,14563288.739942351,15212723.966334244,0.39009518740063304,56810.6885017734
fall,3500,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1197.8261871258846, 0, 1940.578723267642, 0, 0, 0, 1952.282564383562, 0, 0, 0, 0, 0, 13.79411671648165]",5404507.024424301,5458756.410649203,6108191.637041097,0.9938048548762682,54249.386224901304
fall,3500,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2181.1313095890414, 2180.629479452055, 0, 0, 767.3957858785488, 0, 0, 0, 0, 3.5668124590623784, 0]",5898984.149704286,5957674.996347831,6607110.222739725,0.9851300495499226,58690.84664354473
fall,3500,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 540.4635966486001, 0, 917.7288739138617, 2041.925251084932, 495.223321590733, 0, 0, 0, 261.6295306800615, 710.0943780821918, 0, 0, 0]",3233096.205257411,3239284.0182425696,3888719.244634462,0.19102409514913857,6187.812985158525
fall,3500,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 923.7903224859815, 1561.0000438356165, 0, 0, 0, 0, 1534.7143232876715, 0, 0, 1126.1268128745141, 0, 0]",2878572.6576757156,2829186.392846085,3478621.619237979,-1.745599546021754,-49386.2648296305
fall,3500,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52.522229480269175, 1830.1227763110185, 858.971342974783, 0, 0, 0, 2164.5543452054794, 0, 0, 0, 175.80880716868216, 0, 0, 0]",4586120.027349152,4604617.789060162,5254053.015452055,0.4017219790741034,18497.76171101071
fall,3500,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 969.0032797951412, 1766.460676712329, 1721.2706383669138, 680.8748602338607, 0, 0, 0, 0, 0, 0]",2792612.284650364,2852167.163063408,3501602.3894553017,2.0880570810961236,59554.878413043916
fall,3500,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 788.7224997825965, 908.8751671232876, 910.350591780822, 0, 0, 0, 0, 0, 1251.6223561643837, 1166.6559452054796, 0]",2376084.4069391154,2319777.5432158504,2969212.7696077446,-2.4272527289495263,-56306.86372326501
fall,3500,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276.1628592571322, 824.6108148723288, 0, 0, 0, 0, 870.0361643835618, 970.1986191780821, 0, 412.07482801959935, 544.6920158670307, 0, 1057.1217534246578, 0]",2123971.4440135257,2064222.1920432572,2713657.4184351503,-2.894516501206982,-59749.25197026855
fall,3500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1561.1509479452056, 0, 0, 0, 1558.4151452054796, 1566.8906301369866, 449.2106906590718, 0, 0, 0, 0, 0, 0]",3197078.885620555,3256365.7623533118,3905800.988745205,1.8206455005199227,59286.87673275685
fall,3500,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5119.251915838053, 0, 0, 0, 0, 0, 0, 0]",17430681.425729413,17487702.96372317,18137138.190115064,0.32606648289970097,57021.53799375892
fall,3500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 435.6057577337123, 0, 0, 0, 2450.6178628231874, 2253.936920547945, 0, 0, 0, 0, 0]",6311603.598743421,6302314.663563176,6951749.889955068,-0.14738926372478567,-9288.935180244967
fall,3500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 184.38610666498323, 0, 930.0539835616439, 116.44311763077364, 938.8969643835617, 885.5611330999918, 927.9857095890411, 939.2413808219179, 0, 0, 0, 0, 0, 0, 0]",1785310.090889479,1805953.8459254696,2455389.0723173628,1.1430942757793252,20643.755035990616
fall,3500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241.15245937780955, 1046.0684873534246, 0, 1012.6083248547944, 1006.1843887232877, 0, 140.2150761209175, 908.9380673643836, 0, 788.9799452054795, 0, 0]",2127863.384338978,2124486.342983393,2773921.569375286,-0.15895801668665338,-3377.0413555852138
fall,4000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 8.603507688544148, 0, 0, 11.82552547889824, 0, 0, 0, 14.688925741188443, 5449.091434850341, 0, 0, 0, 0, 33.30168830910668, 79.27518406355505, 0]",20911741.6246215,20936382.512733337,21678594.200038355,0.117694105449453,24640.88811183721
fall,4000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 330.6933847505835, 0, 1359.1027726027396, 0, 1374.3139068493151, 1353.5459506849315, 0, 0, 0, 0, 0, 581.9243783874986, 876.1634630136987, 0, 0]",2763028.1990695302,2776753.580289499,3518965.26759452,0.4942959763299444,13725.381219968665
fall,4000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1616.4684412682113, 0, 2160.2414465753427, 2091.320284931507, 0, 0, 0, 0, 0, 0, 10.326671411140225]",6109274.488306309,6177726.666579911,6919938.353884933,1.1080480242661446,68452.17827360146
fall,4000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1651.7330609844296, 1733.7698630136988, 0, 107.61979495315907, 0, 1115.0156712328767, 0, 744.1170410958904, 0, 0, 530.0344109589041]",2793509.647798421,2777780.7537908694,3519992.4410958905,-0.5662395776227508,-15728.894007551484
fall,4000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 919.7297724447835, 0, 0, 0, 0, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 0, 0, 0, 0, 0, 0]",3487650.89383619,3523882.9895392833,4266094.676844304,1.0281866852744268,36232.095703093335
fall,4000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2115.622652054795, 923.5305312116901, 1212.7113055924779, 1434.3487418782988, 0, 0, 0, 0, 0, 0, 0]",3259841.759376043,3302327.497912764,4044539.185217785,1.2865392231259378,42485.738536721095
fall,4000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1177.639410323418, 3521.569315068494, 1175.4481605340197, 0, 0, 0, 0, 0, 0, 0]",5942209.493106605,6010700.456059362,6752912.143364384,1.1394838830092058,68490.96295275725
fall,4000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 95.03924607315523, 455.54657235022347, 0, 0, 1157.4256438356165, 0, 1181.5330191780822, 0, 1157.450498630137, 961.9870684931508, 0, 0, 759.3370520547945, 0, 0, 0]",2229810.6124881026,2207879.3616785407,2950091.048983562,-0.9933174425294998,-21931.250809561927
fall,4000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1868.254236547945, 0, 0, 1870.3053654136988, 1880.4469561643834, 0, 0, 0, 0, 0, 264.4347303974132]",4891635.056387624,4947270.339241696,5689482.026546716,1.1245652458644386,55635.28285407182
fall,4000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 75.44403837173657, 695.501666378467, 0, 614.9249505550376, 872.1933484450968, 1273.6987397260273, 0, 825.6007237740274, 0, 909.3600000000001, 0, 0, 595.7664657534247, 0, 0]",2224769.275724988,2202827.587557993,2945039.274863014,-0.9960692471315538,-21941.688166995067
fall,4000,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1910.894529966211, 2209.935691529863, 0, 0, 0, 0, 939.1871018082193, 822.9259395726029, 0]",4410800.882604132,4407822.6615653485,5150034.34887037,-0.06756671643695951,-2978.2210387839004
fall,4000,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 701.7911013698631, 670.6800000000001, 0, 0, 692.2184547945207, 654.4817753424659, 673.4229041095891, 727.8208767123288, 370.5129021812061, 0, 881.3439123287671, 443.3593239057363, 0, 0]",1389913.8215408714,1376671.124577171,2118882.8118821923,-0.9619361318243536,-13242.696963700466
fall,4000,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.897698241193314, 0, 0, 1206.9997150684933, 338.0822843164497, 951.3741337550438, 1204.9332164383563, 0, 0, 333.7608291309266, 335.5939874267565, 367.94351464559327, 0, 1104.2642003034905]",3029886.7702568965,3006618.5513388147,3748830.2386438358,-0.773899931792836,-23268.21891808184
fall,4000,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1456061200297216, 278.6755383549345, 1102.4959798880052, 73.14476398300945, 0, 106.4824330132936, 0, 1189.245106849315, 1087.6961624346934, 1003.8141369863014, 0, 905.4779178082192, 0, 36.8389214187798, 19.51230152383584]",2487072.317671243,2473436.409670321,3215648.0969753414,-0.5512940598598125,-13635.908000922296
fall,4000,25,"[0, 0, 0, 0, 0, 0, 0, 0, 59.09203879995954, 0, 618.4170859409544, 0, 500.64533397234766, 855.9533117929539, 1845.0708164383564, 539.217592749183, 0, 1329.7528109589043, 0, 0, 0, 0, 0, 0]",3435236.0326135266,3450099.564136075,4192311.2514410964,0.430814567702779,14863.531522548292
fall,4000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2156.2220712328767, 0, 0, 0, 1531.2426271851855, 0, 2186.0040328767127, 10.084631202353929, 0, 0, 0, 0, 0]",5092410.839588925,5161819.918130595,5904031.605435617,1.34466292204179,69409.07854167
fall,4000,29,"[0, 0, 0, 0, 0, 0, 0, 0, 7.874448001681449, 78.67897567651418, 0, 900.5158356164384, 48.267516909513944, 917.1703232876713, 0, 867.8773522412404, 902.2716493150685, 914.4966575342465, 107.34136653242838, 0, 747.9748602739727, 0, 0, 387.72414246575346]",1533971.493019769,1552202.3219404956,2294414.0092455163,1.1745136998593892,18230.828920726664
fall,4000,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 986.0954895769476, 0, 0, 0, 4870.7207013698635, 0, 0, 0, 0, 0, 26.64848271312963]",14402223.54064951,14470512.279029224,15212723.966334244,0.4719165228080951,68288.73837971315
fall,4000,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.550054330402509, 0, 1948.9422780904556, 1959.5684375400074, 13.80603452693744, 0, 1930.1623516371008, 0, 0, 0, 0, 13.541993988079975, 2.991796658135369]",5298105.54804906,5365979.9497360755,6108191.637041097,1.264902260589963,67874.40168701578
fall,4000,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2181.1313095890414, 1586.533449030853, 0, 0, 2103.868405479452, 0, 0, 0, 0, 3.078481127396122, 0]",5796577.590894413,5864898.535434705,6607110.222739725,1.164912643032248,68320.94454029202
fall,4000,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 563.5755303467951, 0, 580.4976492520842, 925.1026155701434, 514.9143894208041, 1861.391944507397, 0, 0, 819.0720000000001, 0, 0, 572.4840328767123, 0]",3138809.6392311007,3146507.557329442,3888719.244634462,0.2446495982636291,7697.918098341208
fall,4000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400.0539929589313, 0, 341.3720841895883, 0, 1568.0481534246576, 1550.5592547945207, 0, 1538.5952219178084, 0, 0, 0, 0, 435.9179829676209, 0]",2719406.7932453845,2736409.931932958,3478621.619237979,0.6213666486571556,17003.138687573373
fall,4000,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48.28823102578245, 2276.7086465753428, 0, 2210.135671232877, 0, 1347.0313738456164, 0, 0, 0, 0, 0, 0]",4443796.84281476,4511841.328147035,5254053.015452055,1.5081311682611842,68044.48533227481
