dataset,model,time,y_true,y_pred
physics,lasso,2022-02-11 02:00:00,0.0,469.4267838008943
physics,lasso,2022-02-11 03:00:00,0.0,247.71493730498162
physics,lasso,2022-02-11 04:00:00,0.0,150.87826384716618
physics,lasso,2022-02-11 05:00:00,0.0,69.65098701911302
physics,lasso,2022-02-11 06:00:00,0.0,66.47069333987065
physics,lasso,2022-02-11 07:00:00,0.0,0.8528131415796452
physics,lasso,2022-02-11 08:00:00,6.800000000000001,287.50530312897695
physics,lasso,2022-02-11 09:00:00,886.0,867.9821789993828
physics,lasso,2022-02-11 10:00:00,2440.0,1939.5094533189301
physics,lasso,2022-02-11 11:00:00,3280.4,2586.4199119715354
physics,lasso,2022-02-11 12:00:00,3680.4,2924.9435515057744
physics,lasso,2022-02-11 13:00:00,3774.8,3091.4773883062217
physics,lasso,2022-02-11 14:00:00,3584.4,2988.9730835283326
physics,lasso,2022-02-11 15:00:00,3146.8,2569.5600345927064
physics,lasso,2022-02-11 16:00:00,2378.8,1916.5190504621849
physics,lasso,2022-02-11 17:00:00,1147.6,1336.9777509777814
physics,lasso,2022-02-11 18:00:00,215.6,877.9517287165972
physics,lasso,2022-02-11 19:00:00,0.0,680.7215339597332
physics,lasso,2022-02-11 20:00:00,0.0,583.8848605019178
physics,lasso,2022-02-11 21:00:00,0.0,487.0481870441025
physics,lasso,2022-02-11 22:00:00,0.0,421.4303068458114
physics,lasso,2022-02-11 23:00:00,0.0,355.8124266475205
physics,lasso,2022-02-12 00:00:00,0.0,413.3497846403302
physics,lasso,2022-02-12 01:00:00,0.0,363.34130107180124
physics,lasso,2022-02-12 02:00:00,0.0,313.3328175032725
physics,lasso,2022-02-12 03:00:00,0.0,294.5431271942681
physics,lasso,2022-02-12 04:00:00,0.0,228.9252469959772
physics,lasso,2022-02-12 05:00:00,0.0,256.96374657625927
physics,lasso,2022-02-12 06:00:00,0.0,238.17405626725485
physics,lasso,2022-02-12 07:00:00,0.0,172.55617606896374
physics,lasso,2022-02-12 08:00:00,20.0,480.0279170964004
physics,lasso,2022-02-12 09:00:00,805.1999999999999,1020.522172447827
physics,lasso,2022-02-12 10:00:00,2275.2,1938.3832183776303
physics,lasso,2022-02-12 11:00:00,3076.4,2708.3762421859687
physics,lasso,2022-02-12 12:00:00,3612.4,3075.909979841448
physics,lasso,2022-02-12 13:00:00,3752.000000000001,3117.0439814730835
physics,lasso,2022-02-12 14:00:00,3564.8,2984.933510413721
physics,lasso,2022-02-12 15:00:00,3086.0,2599.026615201519
physics,lasso,2022-02-12 16:00:00,2292.0,1899.240446283001
physics,lasso,2022-02-12 17:00:00,1222.8,1281.99226377731
physics,lasso,2022-02-12 18:00:00,225.2,854.786935477496
physics,lasso,2022-02-12 19:00:00,0.0,727.5497238490198
physics,lasso,2022-02-12 20:00:00,0.0,521.4472739828691
physics,lasso,2022-02-12 21:00:00,0.0,377.7824106357672
physics,lasso,2022-02-12 22:00:00,0.0,327.77392706723845
physics,lasso,2022-02-12 23:00:00,0.0,324.5936333879962
physics,lasso,2022-02-13 00:00:00,0.0,366.5215947510435
physics,lasso,2022-02-13 01:00:00,0.0,300.9037145527526
physics,lasso,2022-02-13 02:00:00,0.0,282.1140242437482
physics,lasso,2022-02-13 03:00:00,0.0,232.10554067521946
physics,lasso,2022-02-13 04:00:00,0.0,244.53464362573936
physics,lasso,2022-02-13 05:00:00,0.0,210.1355566869728
physics,lasso,2022-02-13 06:00:00,0.0,206.95526300773054
physics,lasso,2022-02-13 07:00:00,0.0,203.77496932848828
physics,lasso,2022-02-13 08:00:00,12.4,438.40451116639383
physics,lasso,2022-02-13 09:00:00,488.8,939.2145396716166
physics,lasso,2022-02-13 10:00:00,1502.4,1843.7208927840525
physics,lasso,2022-02-13 11:00:00,2726.0,2533.7100776934385
physics,lasso,2022-02-13 12:00:00,3134.4,2852.0825458526806
physics,lasso,2022-02-13 13:00:00,3276.0,3033.1183092438146
physics,lasso,2022-02-13 14:00:00,2731.6,2871.4062967271334
physics,lasso,2022-02-13 15:00:00,1730.0,2456.6089267143425
physics,lasso,2022-02-13 16:00:00,810.8000000000001,1772.624805282918
physics,lasso,2022-02-13 17:00:00,422.4,1164.6736771876165
physics,lasso,2022-02-13 18:00:00,102.4,707.1818213599297
physics,lasso,2022-02-13 19:00:00,0.0,571.4557575513979
physics,lasso,2022-02-13 20:00:00,0.0,427.7908942042959
physics,lasso,2022-02-13 21:00:00,0.0,346.56361737624286
physics,lasso,2022-02-13 22:00:00,0.0,249.72694391842742
physics,lasso,2022-02-13 23:00:00,0.0,246.54665023918517
physics,lasso,2022-02-14 00:00:00,0.0,226.03702508318406
physics,lasso,2022-02-14 01:00:00,0.0,160.41914488489294
physics,lasso,2022-02-14 02:00:00,0.0,110.41066131636421
physics,lasso,2022-02-14 03:00:00,0.0,60.40217774783537
physics,lasso,2022-02-14 04:00:00,0.0,-5.215702450455865
physics,lasso,2022-02-14 05:00:00,0.0,-39.614789389222324
physics,lasso,2022-02-14 06:00:00,0.0,-11.576289808940373
physics,lasso,2022-02-14 07:00:00,0.0,16.462209771341804
physics,lasso,2022-02-14 08:00:00,0.0,303.113353520509
physics,lasso,2022-02-14 09:00:00,202.8,780.144414751241
physics,lasso,2022-02-14 10:00:00,679.1999999999999,1639.8968363419717
physics,lasso,2022-02-14 11:00:00,907.6,2358.9832750321584
physics,lasso,2022-02-14 12:00:00,1729.2000000000005,2784.165227833513
physics,lasso,2022-02-14 13:00:00,3468.8,2824.077616322157
physics,lasso,2022-02-14 14:00:00,1919.6,2617.161469454488
physics,lasso,2022-02-14 15:00:00,940.4,2267.1716794152153
physics,lasso,2022-02-14 16:00:00,1572.0,1661.5354570867287
physics,lasso,2022-02-14 17:00:00,1092.8000000000002,1141.1111796374707
physics,lasso,2022-02-14 18:00:00,242.8,887.6246549415528
physics,lasso,2022-02-14 19:00:00,0.0,727.5497238490198
physics,lasso,2022-02-14 20:00:00,0.0,630.7130503912044
physics,lasso,2022-02-14 21:00:00,0.0,299.73542748695616
physics,lasso,2022-02-14 22:00:00,0.0,156.07056413985447
physics,lasso,2022-02-14 23:00:00,0.0,-3.203695837009718
physics,lasso,2022-02-15 00:00:00,0.0,226.03702508318406
physics,lasso,2022-02-15 01:00:00,0.0,207.24733477417942
physics,lasso,2022-02-15 02:00:00,0.0,282.1140242437482
physics,lasso,2022-02-15 03:00:00,0.0,310.15252382403025
physics,lasso,2022-02-15 04:00:00,0.0,306.972230144788
physics,lasso,2022-02-15 05:00:00,0.0,381.83891961435677
physics,lasso,2022-02-15 06:00:00,0.0,316.22103941606565
physics,lasso,2022-02-15 07:00:00,0.0,281.8219524772991
physics,lasso,2022-02-15 08:00:00,41.2,526.8210198764446
physics,lasso,2022-02-15 09:00:00,760.0,1042.701479332716
physics,lasso,2022-02-15 10:00:00,2189.6,1560.7042109427077
physics,lasso,2022-02-15 11:00:00,3444.8,2152.3817153760056
physics,lasso,2022-02-15 12:00:00,3960.8,2621.653887450515
physics,lasso,2022-02-15 13:00:00,4117.6,2660.8434825626377
physics,lasso,2022-02-15 14:00:00,3962.8,2518.1031046801536
physics,lasso,2022-02-15 15:00:00,3581.2,2155.133650595203
physics,lasso,2022-02-15 16:00:00,2812.4,1456.5036559167086
physics,lasso,2022-02-15 17:00:00,1446.8,727.3796437409479
physics,lasso,2022-02-15 18:00:00,288.8,272.10549762169217
physics,lasso,2022-02-15 19:00:00,0.0,181.2208418073434
physics,lasso,2022-02-15 20:00:00,0.0,209.25934138762545
physics,lasso,2022-02-15 21:00:00,0.0,221.68844433814536
physics,lasso,2022-02-15 22:00:00,0.0,156.07056413985447
physics,lasso,2022-02-15 23:00:00,0.0,137.28087383084983
physics,lasso,2022-02-16 00:00:00,0.0,179.20883519389736
physics,lasso,2022-02-16 01:00:00,0.0,113.59095499560647
physics,lasso,2022-02-16 02:00:00,0.0,47.97307479731512
physics,lasso,2022-02-16 03:00:00,0.0,60.40217774783537
physics,lasso,2022-02-16 04:00:00,0.0,26.003090809068453
physics,lasso,2022-02-16 05:00:00,0.0,38.43219375958847
physics,lasso,2022-02-16 06:00:00,0.0,4.033106820821786
physics,lasso,2022-02-16 07:00:00,0.0,-61.58477337746899
physics,lasso,2022-02-16 08:00:00,40.0,251.00514151410675
physics,lasso,2022-02-16 09:00:00,1009.6,790.4076341099293
physics,lasso,2022-02-16 10:00:00,2750.8,1622.0586581917728
physics,lasso,2022-02-16 11:00:00,3550.0,2054.943608788735
physics,lasso,2022-02-16 12:00:00,4145.6,2271.6079899173983
physics,lasso,2022-02-16 13:00:00,4186.4,2434.899083970384
physics,lasso,2022-02-16 14:00:00,3732.4,2325.1266862611305
physics,lasso,2022-02-16 15:00:00,2863.2000000000003,2011.6580997302733
physics,lasso,2022-02-16 16:00:00,1678.0,907.9533904358402
physics,lasso,2022-02-16 17:00:00,690.8000000000001,563.4845906034437
physics,lasso,2022-02-16 18:00:00,254.8,140.4984286265551
physics,lasso,2022-02-16 19:00:00,0.4,118.78325528829453
physics,lasso,2022-02-16 20:00:00,0.0,-9.272211429045228
physics,lasso,2022-02-16 21:00:00,0.0,-59.280694997574074
physics,lasso,2022-02-16 22:00:00,0.0,-31.242195417291896
physics,lasso,2022-02-16 23:00:00,0.0,-65.64128235605858
physics,lasso,2022-02-17 00:00:00,0.0,38.72426552603747
physics,lasso,2022-02-17 01:00:00,0.0,207.24733477417942
physics,lasso,2022-02-17 02:00:00,0.0,266.50462761398603
physics,lasso,2022-02-17 03:00:00,0.0,325.7619204537924
physics,lasso,2022-02-17 04:00:00,0.0,322.58162677455016
physics,lasso,2022-02-17 05:00:00,0.0,335.01072972507006
physics,lasso,2022-02-17 06:00:00,0.0,253.783452897017
physics,lasso,2022-02-17 07:00:00,0.0,250.60315921777476
physics,lasso,2022-02-17 08:00:00,48.4,521.4901072898048
physics,lasso,2022-02-17 09:00:00,1050.4,1022.2530644966507
physics,lasso,2022-02-17 10:00:00,2606.0,1792.72474194627
physics,lasso,2022-02-17 11:00:00,3436.0,2332.0126084703825
physics,lasso,2022-02-17 12:00:00,3876.8,2717.4051953520966
physics,lasso,2022-02-17 13:00:00,4007.6,2848.6555515108284
physics,lasso,2022-02-17 14:00:00,3840.8,2740.6457507096175
physics,lasso,2022-02-17 15:00:00,2738.8,2320.6278284569753
physics,lasso,2022-02-17 16:00:00,2535.2,1748.517542533078
physics,lasso,2022-02-17 17:00:00,1308.8,1102.0924874489858
physics,lasso,2022-02-17 18:00:00,218.00000000000003,664.4372557159372
physics,lasso,2022-02-17 19:00:00,0.0,524.6275676621113
physics,lasso,2022-02-17 20:00:00,0.0,412.18149757453375
physics,lasso,2022-02-17 21:00:00,0.0,346.56361737624286
physics,lasso,2022-02-17 22:00:00,0.0,140.46116751009208
physics,lasso,2022-02-17 23:00:00,0.0,121.67147720108767
physics,lasso,2022-02-18 00:00:00,0.0,69.94305878556202
physics,lasso,2022-02-18 01:00:00,0.0,35.54397184679533
physics,lasso,2022-02-18 02:00:00,0.0,-14.464511721733516
physics,lasso,2022-02-18 03:00:00,0.0,-64.47299529026213
physics,lasso,2022-02-18 04:00:00,0.0,-83.26268559926666
physics,lasso,2022-02-18 05:00:00,0.0,-102.05237590827119
physics,lasso,2022-02-18 06:00:00,0.0,-136.45146284703787
physics,lasso,2022-02-18 07:00:00,0.0,-139.63175652628001
physics,lasso,2022-02-18 08:00:00,59.2,183.17574471526768
physics,lasso,2022-02-18 09:00:00,848.8,832.880922565182
physics,lasso,2022-02-18 10:00:00,2182.8,1776.1073170571553
physics,lasso,2022-02-18 11:00:00,2878.0,2499.681640036171
physics,lasso,2022-02-18 12:00:00,3876.0,2819.545681358796
physics,lasso,2022-02-18 13:00:00,3942.0,2871.881561554038
physics,lasso,2022-02-18 14:00:00,3774.0,2718.8220091328412
physics,lasso,2022-02-18 15:00:00,3256.0,2364.0027243011627
physics,lasso,2022-02-18 16:00:00,2627.2,1761.6522388379574
physics,lasso,2022-02-18 17:00:00,1484.8000000000002,1094.4452964278046
physics,lasso,2022-02-18 18:00:00,337.2,641.9485624971027
physics,lasso,2022-02-18 19:00:00,0.8,384.1429979942517
physics,lasso,2022-02-18 20:00:00,0.0,302.9157211661984
physics,lasso,2022-02-18 21:00:00,0.0,206.0790477083832
physics,lasso,2022-02-18 22:00:00,0.0,187.2893573993788
physics,lasso,2022-02-18 23:00:00,0.0,152.89027046061221
physics,lasso,2022-02-19 00:00:00,0.0,179.20883519389736
physics,lasso,2022-02-19 01:00:00,0.0,191.63793814441726
physics,lasso,2022-02-19 02:00:00,0.0,157.2388512056507
physics,lasso,2022-02-19 03:00:00,0.0,154.05855752640844
physics,lasso,2022-02-19 04:00:00,0.0,135.26886721740402
physics,lasso,2022-02-19 05:00:00,0.0,163.3073667976861
physics,lasso,2022-02-19 06:00:00,0.0,128.9082798589195
physics,lasso,2022-02-19 07:00:00,0.0,141.33738280943942
physics,lasso,2022-02-19 08:00:00,1.2,391.15293849769057
physics,lasso,2022-02-19 09:00:00,796.8,955.9204027429589
physics,lasso,2022-02-19 10:00:00,1334.8000000000002,1899.9871729816687
physics,lasso,2022-02-19 11:00:00,858.8,2183.30973528459
physics,lasso,2022-02-19 12:00:00,1383.2,2765.3288112774376
physics,lasso,2022-02-19 13:00:00,1026.0,2863.5826663402513
physics,lasso,2022-02-19 14:00:00,1099.6,2837.19499738921
physics,lasso,2022-02-19 15:00:00,2722.8,2313.4788743345216
physics,lasso,2022-02-19 16:00:00,1658.4,1571.7243559127396
physics,lasso,2022-02-19 17:00:00,607.2,852.7244101388698
physics,lasso,2022-02-19 18:00:00,140.79999999999998,447.622466528878
physics,lasso,2022-02-19 19:00:00,0.0,306.09601484544066
physics,lasso,2022-02-19 20:00:00,0.0,349.7439110554851
physics,lasso,2022-02-19 21:00:00,0.0,299.73542748695616
physics,lasso,2022-02-19 22:00:00,0.0,109.24237425056776
physics,lasso,2022-02-19 23:00:00,0.0,137.28087383084983
physics,lasso,2022-02-20 00:00:00,0.0,272.86521497247054
physics,lasso,2022-02-20 01:00:00,0.0,176.0285415146551
physics,lasso,2022-02-20 02:00:00,0.0,-14.464511721733516
physics,lasso,2022-02-20 03:00:00,0.0,60.40217774783537
physics,lasso,2022-02-20 04:00:00,0.0,-5.215702450455865
physics,lasso,2022-02-20 05:00:00,0.0,7.213400500064154
physics,lasso,2022-02-20 06:00:00,0.0,97.6894865993952
physics,lasso,2022-02-20 07:00:00,0.0,203.77496932848828
physics,lasso,2022-02-20 08:00:00,40.8,552.2604972199954
physics,lasso,2022-02-20 09:00:00,1171.6,1219.6551341056536
physics,lasso,2022-02-20 10:00:00,2822.0,1992.6445082190412
physics,lasso,2022-02-20 11:00:00,3706.8,2553.586535302541
physics,lasso,2022-02-20 12:00:00,4177.6,2835.7108087421957
physics,lasso,2022-02-20 13:00:00,4304.4,2948.6240419164315
physics,lasso,2022-02-20 14:00:00,4114.4,2861.616164645858
physics,lasso,2022-02-20 15:00:00,3692.4,2512.4562607526686
physics,lasso,2022-02-20 16:00:00,2907.2,1834.3200660479115
physics,lasso,2022-02-20 17:00:00,1759.6,1188.6116967926205
physics,lasso,2022-02-20 18:00:00,309.6,737.0289032620758
physics,lasso,2022-02-20 19:00:00,0.4,555.8463609216358
physics,lasso,2022-02-20 20:00:00,0.0,443.40029083405807
physics,lasso,2022-02-20 21:00:00,0.0,377.7824106357672
physics,lasso,2022-02-20 22:00:00,0.0,249.72694391842742
physics,lasso,2022-02-20 23:00:00,0.0,184.10906372013653
physics,lasso,2022-02-21 00:00:00,0.0,210.42762845342168
physics,lasso,2022-02-21 01:00:00,0.0,176.0285415146551
physics,lasso,2022-02-21 02:00:00,0.0,141.62945457588853
physics,lasso,2022-02-21 03:00:00,0.0,91.6209710073598
physics,lasso,2022-02-21 04:00:00,0.0,26.003090809068453
physics,lasso,2022-02-21 05:00:00,0.0,-55.22418601898448
physics,lasso,2022-02-21 06:00:00,0.0,-58.40447969822685
physics,lasso,2022-02-21 07:00:00,0.0,-155.24115315604195
physics,lasso,2022-02-21 08:00:00,50.0,182.6033421222803
physics,lasso,2022-02-21 09:00:00,1188.8,843.6017651857554
physics,lasso,2022-02-21 10:00:00,2704.4,1804.3126717452624
physics,lasso,2022-02-21 11:00:00,3435.6000000000004,2424.1831449917518
physics,lasso,2022-02-21 12:00:00,3884.000000000001,2796.5382982753563
physics,lasso,2022-02-21 13:00:00,4038.000000000001,2986.5116911874425
physics,lasso,2022-02-21 14:00:00,3888.8,2776.469005985415
physics,lasso,2022-02-21 15:00:00,2984.4,2477.037301407272
physics,lasso,2022-02-21 16:00:00,1619.2,1878.22724648048
physics,lasso,2022-02-21 17:00:00,970.8,1149.9269843067261
physics,lasso,2022-02-21 18:00:00,256.0,729.681201857232
physics,lasso,2022-02-21 19:00:00,1.6,430.97118788353816
physics,lasso,2022-02-21 20:00:00,0.0,349.7439110554851
physics,lasso,2022-02-21 21:00:00,0.0,330.9542207464807
physics,lasso,2022-02-21 22:00:00,0.0,234.11754728866526
physics,lasso,2022-02-21 23:00:00,0.0,199.7184603498987
physics,lasso,2022-02-22 00:00:00,0.0,335.3028014915192
physics,lasso,2022-02-22 01:00:00,0.0,332.1225078122769
physics,lasso,2022-02-22 02:00:00,0.0,313.3328175032725
physics,lasso,2022-02-22 03:00:00,0.0,310.15252382403025
physics,lasso,2022-02-22 04:00:00,0.0,306.972230144788
physics,lasso,2022-02-22 05:00:00,0.0,225.74495331673495
physics,lasso,2022-02-22 06:00:00,0.0,160.12707311844383
physics,lasso,2022-02-22 07:00:00,0.0,219.38436595825044
physics,lasso,2022-02-22 08:00:00,48.8,749.4612998579769
physics,lasso,2022-02-22 09:00:00,1245.6,1513.5611578823045
physics,lasso,2022-02-22 10:00:00,2785.6000000000004,2209.101741581938
physics,lasso,2022-02-22 11:00:00,3558.4000000000005,2731.6489819219273
physics,lasso,2022-02-22 12:00:00,3937.6,3006.815481551105
physics,lasso,2022-02-22 13:00:00,3986.4,3055.2837411571327
physics,lasso,2022-02-22 14:00:00,3483.2000000000003,2878.3253990048006
physics,lasso,2022-02-22 15:00:00,2876.8,2519.4040211024526
physics,lasso,2022-02-22 16:00:00,2283.2000000000003,1890.7509145900372
physics,lasso,2022-02-22 17:00:00,1423.1999999999998,1173.7261617013112
physics,lasso,2022-02-22 18:00:00,303.6,737.7562670425673
physics,lasso,2022-02-22 19:00:00,2.0,555.8463609216358
physics,lasso,2022-02-22 20:00:00,0.0,474.6190840935825
physics,lasso,2022-02-22 21:00:00,0.0,393.39180726552934
physics,lasso,2022-02-22 22:00:00,0.0,343.3833236970006
physics,lasso,2022-02-22 23:00:00,0.0,277.7654434987095
physics,lasso,2022-02-23 00:00:00,0.0,241.64642171294622
physics,lasso,2022-02-23 01:00:00,0.0,207.24733477417942
physics,lasso,2022-02-23 02:00:00,0.0,219.67643772469955
physics,lasso,2022-02-23 03:00:00,0.0,232.10554067521946
physics,lasso,2022-02-23 04:00:00,0.0,260.1440402555015
physics,lasso,2022-02-23 05:00:00,0.0,413.0577128738811
physics,lasso,2022-02-23 06:00:00,0.0,456.7056090839253
physics,lasso,2022-02-23 07:00:00,0.0,547.1816951832562
physics,lasso,2022-02-23 08:00:00,44.0,910.4231215826078
physics,lasso,2022-02-23 09:00:00,475.2,1403.2195457188557
physics,lasso,2022-02-23 10:00:00,1292.8000000000002,2098.7286399719987
physics,lasso,2022-02-23 11:00:00,2239.6,2648.6720377214797
physics,lasso,2022-02-23 12:00:00,2912.4,2888.9832929042414
physics,lasso,2022-02-23 13:00:00,3541.5999999999995,2983.2285554185037
physics,lasso,2022-02-23 14:00:00,3641.6,2933.03815247769
physics,lasso,2022-02-23 15:00:00,3533.6,2577.11323547346
physics,lasso,2022-02-23 16:00:00,2839.2,1903.1023603427766
physics,lasso,2022-02-23 17:00:00,1766.8,1291.2205454850973
physics,lasso,2022-02-23 18:00:00,399.2,854.9037213458446
physics,lasso,2022-02-23 19:00:00,2.8000000000000003,618.2839474406844
physics,lasso,2022-02-23 20:00:00,0.0,474.6190840935825
physics,lasso,2022-02-23 21:00:00,0.0,377.7824106357672
physics,lasso,2022-02-23 22:00:00,0.0,358.99272032676276
physics,lasso,2022-02-23 23:00:00,0.0,402.640616536807
physics,lasso,2022-02-24 00:00:00,0.0,569.443750937952
physics,lasso,2022-02-24 01:00:00,0.0,535.0446639991853
physics,lasso,2022-02-24 02:00:00,0.0,485.0361804306565
physics,lasso,2022-02-24 03:00:00,0.0,435.02769686212775
physics,lasso,2022-02-24 04:00:00,0.0,431.8474031828855
physics,lasso,2022-02-24 05:00:00,0.0,381.83891961435677
physics,lasso,2022-02-24 06:00:00,0.0,363.0492293053521
physics,lasso,2022-02-24 07:00:00,0.0,328.65014236658556
physics,lasso,2022-02-24 08:00:00,66.0,665.4859774430322
physics,lasso,2022-02-24 09:00:00,1330.8,1246.2038963280006
physics,lasso,2022-02-24 10:00:00,2837.6,1972.6784068327186
physics,lasso,2022-02-24 11:00:00,3525.6,2518.645472056339
physics,lasso,2022-02-24 12:00:00,3882.8,2739.609443765994
physics,lasso,2022-02-24 13:00:00,4014.0,2801.5572592719955
physics,lasso,2022-02-24 14:00:00,3907.6,2706.460474105642
physics,lasso,2022-02-24 15:00:00,3501.2,2369.1904675196192
physics,lasso,2022-02-24 16:00:00,2775.6,1759.180285670153
physics,lasso,2022-02-24 17:00:00,1716.0,1080.9486751480083
physics,lasso,2022-02-24 18:00:00,386.8,706.4944158234729
physics,lasso,2022-02-24 19:00:00,3.2,633.8933440704467
physics,lasso,2022-02-24 20:00:00,0.0,552.6660672423935
physics,lasso,2022-02-24 21:00:00,0.0,409.0012038952915
physics,lasso,2022-02-24 22:00:00,0.0,358.99272032676276
physics,lasso,2022-02-24 23:00:00,0.0,324.5936333879962
physics,lasso,2022-02-25 00:00:00,0.0,397.74038801056804
physics,lasso,2022-02-25 01:00:00,0.0,347.7319044420391
physics,lasso,2022-02-25 02:00:00,0.0,313.3328175032725
physics,lasso,2022-02-25 03:00:00,0.0,200.8867474156949
physics,lasso,2022-02-25 04:00:00,0.0,260.1440402555015
physics,lasso,2022-02-25 05:00:00,0.0,225.74495331673495
physics,lasso,2022-02-25 06:00:00,0.0,206.95526300773054
physics,lasso,2022-02-25 07:00:00,0.0,188.1655726987259
physics,lasso,2022-02-25 08:00:00,72.39999999999999,529.7574250220907
physics,lasso,2022-02-25 09:00:00,1257.1999999999998,1198.5932646083968
physics,lasso,2022-02-25 10:00:00,2690.0,1893.3732912595142
physics,lasso,2022-02-25 11:00:00,3394.4,2482.0407411837823
physics,lasso,2022-02-25 12:00:00,3711.2,2933.309239545805
physics,lasso,2022-02-25 13:00:00,3861.6,3025.372913648109
physics,lasso,2022-02-25 14:00:00,3751.6,2885.400373987053
physics,lasso,2022-02-25 15:00:00,3340.0,2504.397086523735
physics,lasso,2022-02-25 16:00:00,2538.8,1896.0406011670148
physics,lasso,2022-02-25 17:00:00,1435.6,1229.7159790928183
physics,lasso,2022-02-25 18:00:00,335.6,885.684079338115
physics,lasso,2022-02-25 19:00:00,3.2,618.2839474406844
physics,lasso,2022-02-25 20:00:00,0.0,459.0096874638202
physics,lasso,2022-02-25 21:00:00,0.0,315.3448241167183
physics,lasso,2022-02-25 22:00:00,0.0,249.72694391842742
physics,lasso,2022-02-25 23:00:00,0.0,-3.203695837009718
physics,lasso,2022-02-26 00:00:00,0.0,-23.713320993011166
physics,lasso,2022-02-26 01:00:00,0.0,-89.33120119130217
physics,lasso,2022-02-26 02:00:00,0.0,-154.94908138959318
physics,lasso,2022-02-26 03:00:00,0.0,-189.34816832835963
physics,lasso,2022-02-26 04:00:00,0.0,-192.528462007602
physics,lasso,2022-02-26 05:00:00,0.0,-211.31815231660607
physics,lasso,2022-02-26 06:00:00,0.0,-214.49844599584844
physics,lasso,2022-02-26 07:00:00,0.0,-233.28813630485297
physics,lasso,2022-02-26 08:00:00,103.2,113.00030466262274
physics,lasso,2022-02-26 09:00:00,1082.4,760.8718852113745
physics,lasso,2022-02-26 10:00:00,2020.0,1782.7513368427262
physics,lasso,2022-02-26 11:00:00,3082.0,2772.9861689719583
physics,lasso,2022-02-26 12:00:00,3570.8,2986.181834995904
physics,lasso,2022-02-26 13:00:00,3657.2,3092.730897127829
physics,lasso,2022-02-26 14:00:00,3493.6,3001.5709373487734
physics,lasso,2022-02-26 15:00:00,3087.6,2608.1027245479745
physics,lasso,2022-02-26 16:00:00,2199.6,1954.6601331269574
physics,lasso,2022-02-26 17:00:00,984.4,1269.2322935022323
physics,lasso,2022-02-26 18:00:00,265.2,846.1441659289826
physics,lasso,2022-02-26 19:00:00,6.4,493.408774402587
physics,lasso,2022-02-26 20:00:00,0.0,240.47813464714977
physics,lasso,2022-02-26 21:00:00,0.0,206.0790477083832
physics,lasso,2022-02-26 22:00:00,0.0,171.67996076961663
physics,lasso,2022-02-26 23:00:00,0.0,59.233890682039146
physics,lasso,2022-02-27 00:00:00,0.0,397.74038801056804
physics,lasso,2022-02-27 01:00:00,0.0,363.34130107180124
physics,lasso,2022-02-27 02:00:00,0.0,391.37980065208353
physics,lasso,2022-02-27 03:00:00,0.0,356.98071371331673
physics,lasso,2022-02-27 04:00:00,0.0,385.019213293599
physics,lasso,2022-02-27 05:00:00,0.0,366.2295229845944
physics,lasso,2022-02-27 06:00:00,0.0,378.6586259351145
physics,lasso,2022-02-27 07:00:00,0.0,391.0877288856344
physics,lasso,2022-02-27 08:00:00,58.4,788.8395502365613
physics,lasso,2022-02-27 09:00:00,1415.1999999999998,1400.3078781943
physics,lasso,2022-02-27 10:00:00,2832.4,2233.955052521225
physics,lasso,2022-02-27 11:00:00,3501.2,2891.9689614417593
physics,lasso,2022-02-27 12:00:00,3829.2,3116.7499545349488
physics,lasso,2022-02-27 13:00:00,3924.8,3237.7665525482594
physics,lasso,2022-02-27 14:00:00,3768.8,3101.7958084834504
physics,lasso,2022-02-27 15:00:00,3388.8,2789.5686051326975
physics,lasso,2022-02-27 16:00:00,2747.2000000000003,2169.1729745902126
physics,lasso,2022-02-27 17:00:00,1727.6,1496.0677098457609
physics,lasso,2022-02-27 18:00:00,412.8,1118.595746798605
physics,lasso,2022-02-27 19:00:00,2.8000000000000003,946.0812766656902
physics,lasso,2022-02-27 20:00:00,0.0,849.2446032078749
physics,lasso,2022-02-27 21:00:00,0.0,830.4549128988705
physics,lasso,2022-02-27 22:00:00,0.0,733.6182394410552
physics,lasso,2022-02-27 23:00:00,0.0,589.9533760939532
physics,lasso,2022-02-28 00:00:00,0.0,475.78737115937884
physics,lasso,2022-02-28 01:00:00,0.0,410.16949096108794
physics,lasso,2022-02-28 02:00:00,0.0,360.161007392559
physics,lasso,2022-02-28 03:00:00,0.0,294.5431271942681
physics,lasso,2022-02-28 04:00:00,0.0,166.48766047692834
physics,lasso,2022-02-28 05:00:00,0.0,116.47917690839961
physics,lasso,2022-02-28 06:00:00,0.0,82.08008996963304
physics,lasso,2022-02-28 07:00:00,0.0,-14.756583488182514
physics,lasso,2022-02-28 08:00:00,94.0,450.00490596124007
physics,lasso,2022-02-28 09:00:00,1446.0,1274.9772491870822
physics,lasso,2022-02-28 10:00:00,2752.4,2185.531350204685
physics,lasso,2022-02-28 11:00:00,3104.0,2901.4151575064793
physics,lasso,2022-02-28 12:00:00,3497.9999999999995,3262.5679590083905
physics,lasso,2022-02-28 13:00:00,3313.2,3273.162298917824
physics,lasso,2022-02-28 14:00:00,2917.6,3154.8521749814577
physics,lasso,2022-02-28 15:00:00,2509.6,2830.2589875370177
physics,lasso,2022-02-28 16:00:00,851.2,2196.16582335014
physics,lasso,2022-02-28 17:00:00,583.6,1410.7130017760064
