y_true,y_pred
2.5854297e-05,-59.644993
2.5854297e-05,-23.277378
2.5854297e-05,-15.731114
2.5854297e-05,-29.114658
2.5854297e-05,-39.357883
2.5854297e-05,-25.587742
2.5854297e-05,30.462734
2.5854297e-05,66.83431
2.5854297e-05,119.45266
2.5854297e-05,173.31607
843.2,707.51495
2421.5999,2278.379
3320.4,3465.2688
3788.8003,3516.0952
3675.2,3064.3523
3585.2002,2752.5217
3086.4001,2216.1763
2393.6,1012.58124
1107.6,351.89816
138.4,53.874294
2.5854297e-05,11.510768
2.5854297e-05,-20.816929
2.5854297e-05,-44.78702
2.5854297e-05,-39.842686
2.5854297e-05,-44.375584
2.5854297e-05,-9.089452
2.5854297e-05,-11.632115
2.5854297e-05,-19.384739
2.5854297e-05,-31.355076
2.5854297e-05,-26.814487
2.5854297e-05,-14.397191
2.5854297e-05,28.686733
2.5854297e-05,69.65023
2.5854297e-05,217.3547
361.6,707.2442
1671.2,2029.6302
1234.4,3174.7993
1274.8,3652.5566
1592.4,3854.693
1790.8,3655.7217
763.2,2990.3167
500.4,1877.9147
202.80002,861.2172
55.600002,253.39334
2.5854297e-05,6.25912
2.5854297e-05,-68.00242
2.5854297e-05,-72.702065
2.5854297e-05,-64.2078
2.5854297e-05,-54.742832
2.5854297e-05,-22.630589
2.5854297e-05,-13.965856
2.5854297e-05,-7.47495
2.5854297e-05,-9.645787
2.5854297e-05,-9.375707
2.5854297e-05,-14.039281
2.5854297e-05,-6.3965197
2.5854297e-05,9.337672
22.800014,154.04306
831.6,629.08484
2213.6,1696.6827
2972.0,2840.9888
3640.4,3348.484
3472.0,3458.08
3593.2002,3385.8718
3158.0,2942.292
2414.4,2023.5579
1294.0,893.91815
192.4,147.91049
2.5854297e-05,-95.0554
2.5854297e-05,-136.92697
2.5854297e-05,-110.582985
2.5854297e-05,-74.6063
2.5854297e-05,-60.467625
2.5854297e-05,-26.27213
2.5854297e-05,-39.611423
2.5854297e-05,-24.62656
2.5854297e-05,-26.797459
2.5854297e-05,-8.174474
2.5854297e-05,30.376125
2.5854297e-05,86.72329
2.5854297e-05,192.30984
23.199978,342.76404
818.8,694.64594
2076.4001,1540.1105
2904.8,2833.1226
3192.4001,3115.6377
3030.0,2948.7812
2972.8,2618.482
1826.8,2062.5356
654.8,1350.7314
430.0,680.02734
104.39999,286.84842
2.5854297e-05,55.304897
2.5854297e-05,-65.647194
2.5854297e-05,-78.41599
2.5854297e-05,-65.32285
2.5854297e-05,-37.000645
2.5854297e-05,12.220668
2.5854297e-05,30.62881
2.5854297e-05,31.449306
2.5854297e-05,7.0882215
2.5854297e-05,32.05496
2.5854297e-05,15.703273
2.5854297e-05,29.06326
2.5854297e-05,33.639187
7.200038,162.147
747.2,607.1875
1520.4,1484.7648
2806.4,2428.925
3476.0,3054.6987
3707.2,3341.0493
3539.6,3233.9675
3099.2,2786.0825
2427.2,1935.8077
1452.0,895.9701
226.80002,232.1539
2.5854297e-05,-23.710423
2.5854297e-05,-107.012
2.5854297e-05,-98.58512
2.5854297e-05,-76.90531
2.5854297e-05,-67.42289
2.5854297e-05,-25.727634
2.5854297e-05,-28.571507
2.5854297e-05,22.684414
2.5854297e-05,7.840968
2.5854297e-05,-7.9347277
2.5854297e-05,9.375148
2.5854297e-05,69.090355
2.5854297e-05,152.9299
6.7999525,321.16043
886.0,749.7319
2440.0,2033.9241
3280.4,3042.3647
3680.4,3234.447
3774.8,3238.5737
3584.4001,3064.0098
3146.8,2660.7375
2378.8,1939.8179
1147.6,1066.8091
215.6,303.34985
2.5854297e-05,-67.32975
2.5854297e-05,-105.237465
2.5854297e-05,-98.36472
2.5854297e-05,-66.68137
2.5854297e-05,-28.983189
2.5854297e-05,17.954372
2.5854297e-05,35.879482
2.5854297e-05,8.32809
2.5854297e-05,-10.194188
2.5854297e-05,-8.548497
2.5854297e-05,25.076565
2.5854297e-05,79.201744
2.5854297e-05,151.5032
20.000027,326.17014
805.2,752.5567
2275.2,1617.251
3076.4,2610.1177
3612.4,2925.0232
3752.0,2861.8364
3564.8,2672.2996
3086.0,2203.9592
2292.0,1495.6234
1222.8,762.38367
225.19998,263.095
2.5854297e-05,4.407069
2.5854297e-05,-118.28141
2.5854297e-05,-125.80283
2.5854297e-05,-77.37687
2.5854297e-05,-27.295933
2.5854297e-05,9.586329
